CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
37,LC,47209,A,"23,0",0,,"1,56553","-0,02823","0,23517",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"493,7188625335693","536,1859798431396","659,6438884735107","61,76",Cluster 2
37,LC,68284,B,"25,0",0,,"1,96831","0,74872","0,12595",AMARELA,PROVA AMARELA,,"0,0",2017,"579,9477100372314","611,1829280853271","708,1310749053955","56,3",Cluster 3
38,LC,39391,A,"18,0",0,,"2,02914","0,19721","0,20715",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"519,1986560821533","551,2206554412842","646,1255550384521","60,36",Cluster 2
38,LC,39530,A,"25,0",0,,"2,55207","1,54953","0,14433",AMARELA,PROVA AMARELA,,"0,0",2017,"657,9558849334717","682,3198795318604","757,2357654571533","57,22",Cluster 0
39,LC,84452,A,"17,0",0,,"3,11514","0,51239","0,23312",AMARELA,PROVA AMARELA,,"0,0",2017,"549,6065616607666","570,9116458892822","632,9386234283447","61,66",Cluster 2
39,LC,96977,E,"17,0",0,,"3,13201","0,3352","0,09055",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"538,062334060669","557,300329208374","618,02077293396","54,53",Cluster 2
40,LC,55323,D,"30,0",0,,"3,54404","0,13727","0,17156",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"514,8665904998779","532,731294631958","586,8380069732666","58,58",Cluster 2
40,LC,55771,B,"2,0",0,,"1,24399","-0,10378","0,02618",AMARELA,PROVA AMARELA,,"0,0",2017,"506,6864490509033","553,6000728607178","705,6396007537842","51,31",Cluster 2
41,LC,25915,A,"17,0",0,,"2,78954","0,25491","0,19624",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"525,6884098052979","548,7887859344482","617,729902267456","59,81",Cluster 2
41,LC,29181,B,"19,0",0,,"3,63616","1,38377","0,12723",AMARELA,PROVA AMARELA,,"0,0",2017,"641,0806179046631","658,001184463501","710,48903465271","56,36",Cluster 3
42,LC,16531,A,"11,0",0,,"2,77826","-0,44678","0,21637",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"454,4370174407959","477,9975414276123","547,3916530609131","60,82",Cluster 2
42,LC,86322,D,"15,0",0,,"2,04412","0,95386","0,16042",AMARELA,PROVA AMARELA,,"0,0",2017,"598,1009006500244","628,8402080535889","722,5315570831299","58,02",Cluster 3
43,LC,55024,C,"25,0",0,,"4,51018","0,6145","0,19567",AMARELA,PROVA AMARELA,,"0,0",2017,"561,5894794464111","575,8731365203857","618,5095310211182","59,78",Cluster 3
