CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099
45,LC,98224,D,"30,0",0,,"2,21681","1,44953","0,19001",Amarela,496,,"0,0",2018,"652,205228805542","674,5426654815674","761,2316608428955"
45,LC,112051,B,"28,0",0,,"3,71981","0,70995","0,19426",Amarela,456,,"0,0",2018,"575,1698017120361","588,5188579559326","640,2056217193604"
46,CH,87933,B,"26,0",0,,"1,86075","0,60715","0,16478",Amarela,492,,"0,0",2018,"571,0427761077881","597,2473621368408","700,2251148223877"
46,CH,112081,A,"17,0",0,,"1,62334","1,80121","0,14924",Amarela,452,,"0,0",2018,"693,101167678833","722,8724956512451","840,7084941864014"
47,CH,95827,E,"27,0",0,,"2,82036","0,34785","0,14339",Amarela,492,,"0,0",2018,"542,496919631958","559,579610824585","627,3620128631592"
47,CH,97786,E,"13,0",0,,"2,04803","2,46656","0,19722",Amarela,452,,"0,0",2018,"754,0504932403564","778,3429622650146","872,2560405731201"
48,CH,83694,E,"11,0",0,,"2,49892","1,79843","0,15777",Amarela,492,,"0,0",2018,"687,8702640533447","707,3061466217041","783,9243412017822"
48,CH,88057,E,"26,0",0,,"3,40619","1,45138","0,13922",Amarela,452,,"0,0",2018,"651,6664028167725","665,7760143280029","721,8759059906006"
49,CH,87101,C,"15,0",0,,"1,04948","1,41026","0,12765",Amarela,452,,"0,0",2018,"663,4681224822998","708,9846134185791","890,845537185669"
49,CH,88301,B,"27,0",0,,"1,5043","1,15052","0,1937",Amarela,492,,"0,0",2018,"625,4236698150635","658,4208011627197","786,2226963043213"
50,CH,88071,B,"6,0",0,,"2,23822","-0,20344","0,17789",Amarela,492,,"0,0",2018,"487,5223636627197","509,48071479797363","595,2160358428955"
50,CH,88107,D,"30,0",0,,"1,97","2,55364","0,17706",Amarela,452,,"0,0",2018,"764,352560043335","789,2887592315674","886,6899013519287"
51,CH,40718,B,"7,0",0,,"3,22764","0,00211","0,14534",Amarela,492,,"0,0",2018,"506,8795680999756","521,8212604522705","581,0635089874268"
51,CH,97888,E,"22,0",0,,"2,34409","1,51378","0,17552",Amarela,452,,"0,0",2018,"659,0144634246826","679,9499988555908","761,7919445037842"
52,CH,84853,C,"23,0",0,,"2,46746","1,6304","0,11594",Amarela,452,,"0,0",2018,"673,114538192749","692,3573017120361","769,6168422698975"
52,CH,95242,D,"5,0",0,,"1,91357","1,84958","0,14847",Amarela,492,,"0,0",2018,"696,0170269012451","721,2631702423096","821,2177753448486"
53,CH,95528,B,"2,0",0,,"3,51503","1,15937","0,19457",Amarela,452,,"0,0",2018,"620,3429698944092","634,4740390777588","689,1744136810303"
53,CH,96298,E,"6,0",0,,"1,35613","0,80699","0,13218",Amarela,492,,"0,0",2018,"597,6884365081787","632,9982280731201","773,8010883331299"
54,CH,95981,A,"1,0",0,,"1,49301","0,39051","0,13479",Amarela,492,,"0,0",2018,"554,2843341827393","586,3993167877197","714,3299579620361"
54,CH,111802,E,"18,0",0,,"2,82762","1,76871","0,08145",Amarela,452,,"0,0",2018,"686,9642734527588","703,477144241333","770,6778049468994"
55,CH,84204,B,"28,0",0,,"1,1821","0,37759","0,19861",Amarela,492,,"0,0",2018,"550,4171848297119","592,543363571167","755,2783489227295"
55,CH,111978,B,"29,0",0,,"2,42169","1,66005","0,18248",Amarela,452,,"0,0",2018,"673,0382442474365","693,3896541595459","772,6733684539795"
56,CH,87110,D,"1,0",0,,"0,60114","3,21465","0,04218",Amarela,452,,"0,0",2018,"875,4746913909912","951,8187046051025","1266,8530941009521"
56,CH,97728,D,"3,0",0,,"2,36968","-0,16459","0,1557",Amarela,492,,"0,0",2018,"492,1095371246338","512,580156326294","593,3587551116943"
57,CH,57396,A,"4,0",0,,"0,95252","2,68135","0,19384",Amarela,492,,"0,0",2018,"784,494161605835","836,6124629974365","1038,4528636932373"
57,CH,84321,C,"26,0",0,,"5,10044","1,511","0,13957",Amarela,452,,"0,0",2018,"655,4524898529053","664,87717628479","702,3422718048096"
58,CH,43927,A,"7,0",0,,"2,78615","1,0157","0,16531",Amarela,492,,"0,0",2018,"608,4434986114502","625,9505748748779","694,7295665740967"
58,CH,111920,A,"11,0",0,,"3,21792","1,6599","0,14834",Amarela,452,,"0,0",2018,"672,5709438323975","687,5817775726318","747,0219135284424"
59,CH,78160,A,"8,0",0,,"1,61733","-0,39165","0,1742",Amarela,492,,"0,0",2018,"472,003698348999","502,3233890533447","620,924711227417"
59,CH,112045,C,"11,0",0,,"3,46765","1,30736","0,15603",Amarela,452,,"0,0",2018,"636,5816593170166","650,5720615386963","705,7754993438721"
