CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
95,CN,89772,C,"7,0",0,,"0,67587","1,59601","0,02169",Cinza,PROVA CINZA,,"0,0",2019,"691,6849613189697","777,8637409210205","1057,6026439666748","51,08",Cluster 0
96,CN,24104,E,"3,0",0,,"3,41094","1,15715","0,16829",Cinza,PROVA CINZA,,"0,0",2019,"617,0313358306885","635,5493068695068","691,7469501495361","58,41",Cluster 0
97,CN,111705,B,"2,0",0,,"1,78669","1,78124","0,20473",Cinza,PROVA CINZA,,"0,0",2019,"677,7327060699463","714,0343189239502","821,7828273773193","60,24",Cluster 0
98,CN,10469,E,"28,0",0,,"2,91251","1,71604","0,12733",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"674,9765872955322","696,1004734039307","761,6298198699951","56,37",Cluster 0
98,CN,81478,B,"8,0",0,,"2,37739","1,59193","0,20921",Cinza,PROVA CINZA,,"0,0",2019,"658,616304397583","685,9939098358154","767,0156955718994","60,46",Cluster 0
99,CN,83526,C,"16,0",0,,"1,62997","1,70518","0,1628",Cinza,PROVA CINZA,,"0,0",2019,"673,72727394104","712,3367786407471","829,8652172088623","58,14",Cluster 0
102,CN,85351,C,"26,0",0,,"2,46713","1,70111","0,26235",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"666,0716533660889","693,6900615692139","772,3300457000732","63,12",Cluster 0
103,CN,41113,A,"28,0",0,,"1,01744","1,32948","0,27018",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"621,7949390411377","689,2721652984619","880,1906108856201","63,51",Cluster 0
104,CN,60066,C,"25,0",0,,"2,01487","1,47833","0,26084",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"643,0165767669678","676,7861843109131","773,057222366333","63,04",Cluster 0
105,CN,19407,E,"17,0",0,,"2,32962","1,67314","0,14993",Cinza,PROVA CINZA,,"0,0",2019,"670,2916622161865","697,0779895782471","779,1965007781982","57,5",Cluster 0
106,CN,85830,C,"16,0",0,,"2,86018","1,6087","0,13623",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"663,9115810394287","685,5409145355225","752,3291110992432","56,81",Cluster 0
106,CN,117979,B,"6,0",0,,"1,19339","2,04675","0,26041",Cinza,PROVA CINZA,,"0,0",2019,"696,605920791626","753,5951137542725","916,1298274993896","63,02",Cluster 0
107,CN,97805,B,"25,0",0,,"2,71636","1,43258","0,18478",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"644,0656185150146","667,5903797149658","738,2934093475342","59,24",Cluster 0
108,CN,97473,E,"24,0",0,,"2,29041","1,62817","0,10799",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"668,1339740753174","694,6961879730225","777,8661251068115","55,4",Cluster 0
109,CN,96239,B,"15,0",0,,"2,07124","1,58513","0,15155",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"661,7610454559326","691,9186115264893","784,2962741851807","57,58",Cluster 0
