CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
23,LC,61358,D,"28,0",0,,"3,78515","1,03649","0,15304",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"605,3750514984131","621,8926906585693","672,4493503570557","57,65",Cluster 3
23,LC,90165,B,"15,0",0,,"3,81799","0,97593","0,19228",Amarela,PROVA AMARELA,,"0,0",2019,"597,888708114624","614,7162914276123","665,0631427764893","59,61",Cluster 3
24,LC,77356,B,"13,0",0,,"3,62272","0,75063","0,23761",Amarela,PROVA AMARELA,,"0,0",2019,"573,4603404998779","591,8495655059814","645,2195644378662","61,88",Cluster 3
25,LC,81621,B,"23,0",0,,"1,90137","0,70873","0,20236",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"570,6899166107178","604,7384738922119","705,9590816497803","60,12",Cluster 3
25,LC,118276,C,"16,0",0,,"2,59876","0,75076","0,13733",Amarela,PROVA AMARELA,,"0,0",2019,"578,3693790435791","602,1921634674072","675,708532333374","56,87",Cluster 3
26,LC,118299,D,"18,0",0,,"3,76828","1,13537","0,08402",Amarela,PROVA AMARELA,,"0,0",2019,"617,5105571746826","633,44407081604","683,8839054107666","54,2",Cluster 3
27,LC,81992,D,"12,0",0,,"3,58061","0,76482","0,09494",Amarela,PROVA AMARELA,,"0,0",2019,"580,3124904632568","597,1806049346924","650,3169536590576","54,75",Cluster 3
27,LC,85698,E,"16,0",0,,"2,85248","1,45677","0,11615",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"649,6016979217529","671,0307598114014","737,8642559051514","55,81",Cluster 3
30,LC,86328,D,"26,0",0,,"2,3444","0,84675","0,21744",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"583,5573673248291","611,5000247955322","693,7496662139893","60,87",Cluster 3
30,LC,118134,A,"26,0",0,,"3,34867","1,04002","0,20217",Amarela,PROVA AMARELA,,"0,0",2019,"603,9063930511475","623,2373714447021","680,7081699371338","60,11",Cluster 3
32,LC,42875,B,"15,0",0,,"2,13801","1,23586","0,15857",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"626,2986660003662","655,6503772735596","745,2099323272705","57,93",Cluster 3
32,LC,86932,A,"14,0",0,,"0,6609","0,48081","0,02482",Amarela,PROVA AMARELA,,"0,0",2019,"580,4102420806885","668,6632633209229","954,8108577728271","51,24",Cluster 3
34,LC,60118,C,"25,0",0,,"1,96907","0,67402","0,18127",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"568,7682628631592","601,1407375335693","698,6348628997803","59,06",Cluster 3
34,LC,118028,D,"29,0",0,,"2,78473","1,21063","0,13942",Amarela,PROVA AMARELA,,"0,0",2019,"624,0408420562744","646,3019847869873","714,921236038208","56,97",Cluster 3
35,LC,38780,B,"4,0",0,,"1,67379","1,04217","0,22283",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"602,15163230896","641,4620876312256","756,7470073699951","61,14",Cluster 3
37,LC,63561,A,"12,0",0,,"4,43539","0,87957","0,1725",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"588,8383388519287","603,1219959259033","646,3592052459717","58,62",Cluster 3
39,LC,82391,E,"17,0",0,,"2,58466","0,80198","0,13235",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"583,7552547454834","607,6328754425049","681,511640548706","56,62",Cluster 3
39,LC,118235,E,"22,0",0,,"1,44895","1,42761","0,14063",Amarela,PROVA AMARELA,,"0,0",2019,"648,3786106109619","691,1914348602295","823,0917453765869","57,03",Cluster 3
40,LC,86434,A,"20,0",0,,"1,90198","0,92717","0,19817",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"592,858076095581","626,7874240875244","727,9245853424072","59,91",Cluster 3
41,LC,37925,C,"27,0",0,,"6,73355","1,34252","0,15479",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"635,1869106292725","644,4828510284424","672,9094982147217","57,74",Cluster 3
42,LC,96525,A,"28,0",0,,"3,89027","0,76252","0,11963",Amarela,PROVA AMARELA,,"0,0",2019,"579,0202617645264","594,7654247283936","643,7866687774658","55,98",Cluster 3
44,LC,118174,C,"19,0",0,,"3,99087","0,86875","0,1868",Amarela,PROVA AMARELA,,"0,0",2019,"587,352991104126","603,3890247344971","651,5233516693115","59,34",Cluster 3
45,LC,82045,A,"1,0",0,,"1,76863","1,32651","0,1622",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"635,6542110443115","671,2214946746826","779,5302867889404","58,11",Cluster 3
10,LC,7228,C,"14,0",0,,"2,24633","0,60648","0,20215",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"560,50705909729","589,3223285675049","674,9980449676514","60,11",Cluster 3
42,LC,11437,E,"14,0",0,,"1,16098","1,0073","0,21912",AMARELA,PROVA AMARELA,,"0,0",2020,"598,2487201690674","654,7515392303467","820,8768367767334","60,96",Cluster 3
43,LC,12204,B,"23,0",0,,"1,62712","0,53489","0,10236",AMARELA,PROVA AMARELA,,"0,0",2020,"561,3844394683838","598,656415939331","715,6651020050049","55,12",Cluster 3
27,LC,17055,A,"16,0",0,,"1,35608","1,44454","0,23512",AMARELA,PROVA AMARELA,,"0,0",2020,"640,4678821563721","689,4938945770264","832,0181369781494","61,76",Cluster 3
2,LC,23296,A,"7,0",0,,"1,11049","0,90747","0,12604",AMARELA,PROVA AMARELA,"1,0","0,0",2020,"599,7340679168701","655,099630355835","826,9398212432861","56,3",Cluster 3
33,LC,25801,D,"29,0",0,,"2,29353","0,98707","0,18795",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"599,4670391082764","627,3930072784424","711,1613750457764","59,4",Cluster 3
2,LC,27039,E,"6,0",0,,"2,43421","1,14842","0,15448",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0","0,0",2020,"617,4461841583252","643,1572437286377","721,785306930542","57,72",Cluster 3
44,LC,30855,B,"19,0",0,,"2,63724","0,88243","0,13742",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"591,484785079956","614,9594783782959","687,4029636383057","56,87",Cluster 3
19,LC,30900,E,"10,0",0,,"0,77864","0,90381","0,2372",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"583,0066204071045","668,541669845581","916,8331623077391","61,86",Cluster 3
2,LC,60777,D,"5,0",0,,"2,4824","1,238","0,1645",AMARELA,PROVA AMARELA,"0,0","0,0",2020,"625,81467628479","651,1943340301514","728,3799648284912","58,22",Cluster 3
2,LC,60837,D,"8,0",0,,"3,04959","0,94109","0,14895",AMARELA,PROVA AMARELA PPL REAPLICACAO,"1,0","0,0",2020,"596,4248180389404","616,8763637542725","679,5995235443115","57,45",Cluster 3
3,LC,61396,A,"5,0",0,,"1,29096","0,82181","0,20638",AMARELA,PROVA AMARELA PPL REAPLICACAO,"1,0","0,0",2020,"581,4473628997803","631,75368309021","780,9083461761475","60,32",Cluster 3
3,LC,62053,E,"5,0",0,,"1,58373","0,69608","0,08395",AMARELA,PROVA AMARELA,"1,0","0,0",2020,"579,0703296661377","616,9812679290771","736,9916439056396","54,2",Cluster 3
35,LC,63448,C,"19,0",0,,"3,18825","1,2588","0,17432",AMARELA,PROVA AMARELA,,"0,0",2020,"627,028226852417","646,9218730926514","707,0868015289307","58,72",Cluster 3
1,LC,66379,E,"8,0",0,,"0,95971","1,28703","0,27581",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0","0,0",2020,"615,8225536346436","687,760591506958","890,3353214263916","63,79",Cluster 3
4,LC,67640,A,"8,0",0,,"1,44924","0,72458","0,19833",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0","0,0",2020,"572,6282596588135","617,1624660491943","749,8972415924072","59,92",Cluster 3
29,LC,78244,E,"28,0",0,,"1,66329","0,81476","0,16691",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"584,2869281768799","622,2288608551025","737,4565601348877","58,35",Cluster 3
5,LC,85405,B,"5,0",0,,"3,20364","0,71878","0,14588",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0","0,0",2020,"574,2089748382568","593,6353206634521","653,3234119415283","57,29",Cluster 3
24,LC,86091,E,"10,0",0,,"1,43863","1,09024","0,12537",AMARELA,PROVA AMARELA,,"0,0",2020,"616,0180568695068","658,7378978729248","791,374921798706","56,27",Cluster 3
5,LC,86186,E,"6,0",0,,"2,60905","1,22414","0,19537",AMARELA,PROVA AMARELA,"1,0","0,0",2020,"622,6723194122314","647,3557949066162","721,0581302642822","59,77",Cluster 3
5,LC,86939,D,"7,0",0,,"2,7255","0,89565","0,18726",AMARELA,PROVA AMARELA PPL REAPLICACAO,"1,0","0,0",2020,"590,2426242828369","613,7292385101318","684,2153072357178","59,36",Cluster 3
19,LC,96433,B,"16,0",0,,"1,93001","1,02406","0,14189",AMARELA,PROVA AMARELA,,"0,0",2020,"606,5409183502197","638,7083530426025","737,7426624298096","57,09",Cluster 3
45,LC,96861,E,"17,0",0,,"2,41993","1,10401","0,14865",AMARELA,PROVA AMARELA,,"0,0",2020,"613,3358478546143","639,1017436981201","718,1446552276611","57,43",Cluster 3
28,LC,111819,C,"4,0",0,,"2,86286","1,44944","0,21361",AMARELA,PROVA AMARELA,,"0,0",2020,"644,2325115203857","667,0467853546143","734,3666553497314","60,68",Cluster 3
34,LC,111822,A,"1,0",0,,"1,40096","1,32209","0,26348",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"624,9539852142334","673,6414432525635","812,1554851531982","63,17",Cluster 3
3,LC,111826,E,"7,0",0,,"3,12135","1,07546","0,13339",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0","0,0",2020,"610,4485988616943","630,234956741333","691,415548324585","56,67",Cluster 3
7,LC,111850,E,"1,0",0,,"1,40709","0,81183","0,17507",AMARELA,PROVA AMARELA,,"0,0",2020,"583,7099552154541","628,8115978240967","765,1464939117432","58,75",Cluster 3
28,LC,111872,C,"4,0",0,,"2,49882","0,6813","0,15492",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"570,6446170806885","595,6976413726807","672,2943782806396","57,75",Cluster 3
13,LC,111915,A,"4,0",0,,"1,84353","0,86234","0,24868",AMARELA,PROVA AMARELA,,"0,0",2020,"582,0934772491455","618,5882091522217","723,625898361206","62,43",Cluster 3
4,LC,111973,E,"8,0",0,,"2,08839","0,68118","0,15812",AMARELA,PROVA AMARELA,"1,0","0,0",2020,"570,9235668182373","600,9619235992432","692,645788192749","57,91",Cluster 3
21,LC,112030,D,"20,0",0,,"1,32714","1,44379","0,15633",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"648,9722728729248","696,1863040924072","840,4343128204346","57,82",Cluster 3
36,LC,112058,A,"30,0",0,,"2,62421","0,9739","0,19468",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"597,6860523223877","622,2145557403564","695,4853534698486","59,73",Cluster 3
18,LC,112059,C,"23,0",0,,"1,10742","1,64","0,25509",AMARELA,PROVA AMARELA,,"0,0",2020,"656,1295986175537","717,2410488128662","892,2545909881592","62,75",Cluster 3
1,LC,112080,C,"6,0",0,,"2,30083","0,76945","0,17272",AMARELA,PROVA AMARELA,"0,0","0,0",2020,"578,6316394805908","606,1689853668213","689,5225048065186","58,64",Cluster 3
20,LC,112112,A,"20,0",0,,"1,74167","1,51202","0,24386",AMARELA,PROVA AMARELA,,"0,0",2020,"647,2795009613037","685,7435703277588","796,8466281890869","62,19",Cluster 3
36,LC,112130,E,"25,0",0,,"2,15389","1,14557","0,10595",AMARELA,PROVA AMARELA,,"0,0",2020,"620,323896408081","648,53835105896","736,9606494903564","55,3",Cluster 3
39,LC,112147,E,"17,0",0,,"0,88724","1,10332","0,23882",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"603,5630702972412","678,7340641021729","896,6844081878662","61,94",Cluster 3
10,LC,112151,D,"27,0",0,,"3,32308","1,49208","0,18606",AMARELA,PROVA AMARELA,,"0,0",2020,"649,8138904571533","669,0614223480225","726,8636226654053","59,3",Cluster 3
35,LC,112157,E,"20,0",0,,"1,49447","1,39505","0,19382",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"640,1078701019287","683,1495761871338","811,7954730987549","59,69",Cluster 3
2,LC,81488,B,"5,0",0,,"3,48892","0,84356","0,12705",AMARELA,PROVA AMARELA,"0,0",,2021,"587,1813297271729","604,8123836517334","659,5151424407959","56,35",Cluster 3
3,LC,63712,B,"6,0",0,,"2,528","1,55393","0,29354",AMARELA,PROVA AMARELA,"0,0",,2021,"649,1940021514893","677,0126819610596","754,131555557251","64,68",Cluster 3
4,LC,111852,C,"7,0",0,,"3,02127","0,71646","0,18997",AMARELA,PROVA AMARELA,"0,0",,2021,"572,1275806427002","593,3587551116943","656,9640636444092","59,5",Cluster 3
1,LC,117572,E,"5,0",0,,"2,02578","1,05526","0,05391",AMARELA,PROVA AMARELA,"1,0",,2021,"614,5660877227783","643,7556743621826","737,3301982879639","52,7",Cluster 3
5,LC,89505,A,"8,0",0,,"1,49099","1,12765","0,17633",AMARELA,PROVA AMARELA,"1,0",,2021,"615,0333881378174","657,6340198516846","786,3156795501709","58,82",Cluster 3
7,LC,120639,D,"29,0",0,,"2,45537","0,7477","0,10142",AMARELA,PROVA AMARELA,,,2021,"580,0478458404541","604,7337055206299","682,267427444458","55,07",Cluster 3
8,LC,86594,C,"23,0",0,,"2,2723","1,56986","0,20724",AMARELA,PROVA AMARELA,,,2021,"656,5134525299072","685,1117610931396","769,860029220581","60,36",Cluster 3
10,LC,118250,C,"17,0",0,,"1,91893","0,83254","0,0852",AMARELA,PROVA AMARELA,,,2021,"590,9888744354248","622,298002243042","721,3561534881592","54,26",Cluster 3
22,LC,120627,B,"28,0",0,,"1,99613","1,20044","0,05794",AMARELA,PROVA AMARELA,,,2021,"628,9999485015869","658,6806774139404","753,678560256958","52,9",Cluster 3
30,LC,120342,E,"3,0",0,,"1,58638","1,45518","0,22273",AMARELA,PROVA AMARELA,,,2021,"643,347978591919","684,8232746124268","806,4572811126709","61,14",Cluster 3
32,LC,39441,D,"17,0",0,,"1,19989","0,74738","0,0877",AMARELA,PROVA AMARELA,,,2021,"586,8690013885498","637,0084285736084","795,4614162445068","54,38",Cluster 3
33,LC,120623,D,"30,0",0,,"1,58074","1,24997","0,12025",AMARELA,PROVA AMARELA,,,2021,"631,763219833374","670,522928237915","791,1746501922607","56,01",Cluster 3
34,LC,83331,A,"22,0",0,,"2,89764","0,57674","0,16815",AMARELA,PROVA AMARELA,,,2021,"559,2291355133057","581,0253620147705","647,179365158081","58,41",Cluster 3
36,LC,120154,E,"27,0",0,,"2,51375","1,26329","0,13472",AMARELA,PROVA AMARELA,,,2021,"629,8654079437256","654,4535160064697","730,4351329803467","56,74",Cluster 3
38,LC,31981,D,"12,0",0,,"2,08211","0,59859","0,17197",AMARELA,PROVA AMARELA,,,2021,"561,7730617523193","592,1857357025146","684,2892169952393","58,6",Cluster 3
40,LC,120646,D,"14,0",0,,"1,57672","1,15232","0,16243",AMARELA,PROVA AMARELA,,,2021,"618,5810565948486","658,4851741790771","779,9785137176514","58,12",Cluster 3
41,LC,86515,B,"24,0",0,,"2,19688","0,92018","0,10506",AMARELA,PROVA AMARELA,,,2021,"597,7194309234619","625,3688335418701","712,0530605316162","55,25",Cluster 3
42,LC,118073,C,"24,0",0,,"1,68791","0,79504","0,13105",AMARELA,PROVA AMARELA,,,2021,"585,0450992584229","621,5803623199463","734,6956729888916","56,55",Cluster 3
45,LC,120165,D,"25,0",0,,"2,9592","0,57101","0,16401",AMARELA,PROVA AMARELA,,,2021,"558,814287185669","580,0979137420654","644,8428630828857","58,2",Cluster 3
4,LC,118133,D,"7,0",0,,"2,70649","1,1553","0,18273",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0",,2021,"616,4495944976807","640,0244235992432","710,9658718109131","59,14",Cluster 3
5,LC,25537,A,"8,0",0,,"2,72437","0,74259","0,13925",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0",,2021,"577,3108005523682","600,0630855560303","670,2010631561279","56,96",Cluster 3
2,LC,9268,C,"6,0",0,,"2,30468","0,68077","0,20934",AMARELA,PROVA AMARELA PPL REAPLICACAO,"1,0",,2021,"567,4736499786377","595,7167148590088","679,2967319488525","60,47",Cluster 3
3,LC,97984,E,"7,0",0,,"3,27597","0,79399","0,1544",AMARELA,PROVA AMARELA PPL REAPLICACAO,"1,0",,2021,"581,3376903533936","600,4421710968018","658,8642597198486","57,72",Cluster 3
4,LC,67545,C,"8,0",0,,"2,23365","0,84251","0,17953",AMARELA,PROVA AMARELA PPL REAPLICACAO,"1,0",,2021,"585,5648517608643","614,067792892456","699,9938488006592","58,98",Cluster 3
10,LC,111898,B,"3,0",0,,"1,67195","1,2542","0,22338",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"623,3017444610596","662,6741886138916","778,092622756958","61,17",Cluster 3
11,LC,111939,D,"3,0",0,,"2,02828","0,9926","0,1888",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"600,0607013702393","631,6583156585693","726,3891696929932","59,44",Cluster 3
13,LC,112128,A,"4,0",0,,"1,46464","1,12493","0,18123",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"614,3348217010498","657,853364944458","788,923978805542","59,06",Cluster 3
16,LC,89614,B,"10,0",0,,"3,45079","1,51281","0,12876",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"654,0744304656982","671,9200611114502","727,2355556488037","56,44",Cluster 3
20,LC,81988,C,"12,0",0,,"1,09507","0,92116","0,22197",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"589,0815258026123","649,1248607635498","825,3138065338135","61,1",Cluster 3
23,LC,120084,B,"13,0",0,,"1,32025","1,13556","0,20946",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"612,4894618988037","661,7968082427979","807,69944190979","60,47",Cluster 3
26,LC,86463,A,"16,0",0,,"3,49103","1,29965","0,11694",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"633,1436634063721","650,6602764129639","705,2748203277588","55,85",Cluster 3
27,LC,26253,A,"17,0",0,,"2,46915","0,92426","0,22598",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"590,8267498016357","617,5439357757568","695,7237720489502","61,3",Cluster 3
30,LC,43311,D,"19,0",0,,"3,32626","0,88373","0,19599",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"588,5498523712158","607,9189777374268","665,7354831695557","59,8",Cluster 3
31,LC,119739,B,"20,0",0,,"1,11988","1,44659","0,17326",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"648,0591297149658","704,6549320220947","875,9205341339111","58,66",Cluster 3
38,LC,120722,B,"25,0",0,,"1,91409","0,83223","0,23711",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"580,2314281463623","615,0238513946533","716,0251140594482","61,86",Cluster 3
40,LC,120374,B,"27,0",0,,"2,75031","1,07064","0,12599",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"610,694169998169","633,0482959747314","702,4328708648682","56,3",Cluster 3
42,LC,120647,D,"28,0",0,,"3,11212","0,62405","0,20494",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"562,171220779419","583,0137729644775","644,87624168396","60,25",Cluster 3
44,LC,85663,A,"30,0",0,,"2,2578","1,2524","0,25378",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"621,4778423309326","651,4160633087158","737,2419834136963","62,69",Cluster 3
45,LC,120629,C,"30,0",0,,"1,8234","0,76304","0,12221",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"582,0362567901611","615,6795024871826","720,2928066253662","56,11",Cluster 3
1,LC,112079,C,"5,0",0,,"3,34262","0,93144","0,20515",AMARELA,PROVA AMARELA PPL REAPLICACAO,"0,0",,2021,"592,9152965545654","612,3249530792236","669,9221134185791","60,26",Cluster 3
45,LC,120626,B,"20,0",0,,"0,82491","0,89707","0,03562",AMARELA,PROVA AMARELA,,"0,0",2022,"614,2561435699463","685,314416885376","914,7684574127196","51,78",Cluster 3
41,LC,60382,E,"25,0",0,,"1,77346","0,68047","0,08704",AMARELA,PROVA AMARELA,,"0,0",2022,"576,2975215911865","610,2077960968018","717,4103260040283","54,35",Cluster 3
38,LC,49544,C,"28,0",0,,"2,43974","1,15872","0,12513",AMARELA,PROVA AMARELA,,"0,0",2022,"620,009183883667","645,195722579956","723,4041690826416","56,26",Cluster 3
37,LC,45201,C,"10,0",0,,"2,64453","1,04534","0,13269",AMARELA,PROVA AMARELA,,"0,0",2022,"607,9928874969482","631,3364505767822","703,5439014434814","56,63",Cluster 3
35,LC,111926,B,"4,0",0,,"2,48072","0,89717","0,27108",AMARELA,PROVA AMARELA,,"0,0",2022,"585,0784778594971","612,7779483795166","691,0912990570068","63,55",Cluster 3
33,LC,120622,B,"30,0",0,,"2,558","0,65099","0,12178",AMARELA,PROVA AMARELA,,"0,0",2022,"569,206953048706","593,1799411773682","667,7501201629639","56,09",Cluster 3
30,LC,111929,A,"22,0",0,,"2,15283","1,51639","0,20049",AMARELA,PROVA AMARELA,,"0,0",2022,"651,604413986206","681,6356182098389","771,0115909576416","60,02",Cluster 3
28,LC,39101,E,"22,0",0,,"2,07003","1,19098","0,13567",AMARELA,PROVA AMARELA,,"0,0",2022,"623,3351230621338","653,2113552093506","745,4888820648193","56,78",Cluster 3
27,LC,140827,B,"15,0",0,,"2,05337","0,67994","0,17382",AMARELA,PROVA AMARELA,,"0,0",2022,"569,810152053833","600,6901264190674","694,1001415252686","58,69",Cluster 3
25,LC,141464,B,"4,0",0,,"0,94658","1,25172","0,21415",AMARELA,PROVA AMARELA,,"0,0",2022,"622,9345798492432","691,9591426849365","895,580530166626","60,71",Cluster 3
22,LC,81994,C,"12,0",0,,"0,91022","0,76591","0,01172",AMARELA,PROVA AMARELA,,"0,0",2022,"601,5198230743408","665,2276515960693","872,7829456329346","50,59",Cluster 3
21,LC,78112,E,"17,0",0,,"0,76335","0,46065","0,00865",AMARELA,PROVA AMARELA,,"0,0",2022,"576,1902332305908","652,055025100708","899,4882106781006","50,43",Cluster 3
20,LC,111961,C,"2,0",0,,"1,6838","0,70642","0,29621",AMARELA,PROVA AMARELA,,"0,0",2022,"561,0315799713135","602,916955947876","718,7526226043701","64,81",Cluster 3
17,LC,86703,A,"1,0",0,,"2,08922","0,96392","0,23742",AMARELA,PROVA AMARELA,,"0,0",2022,"593,6257839202881","625,511884689331","718,0516719818115","61,87",Cluster 3
16,LC,44570,A,"3,0",0,,"1,04632","0,65812","0,23788",AMARELA,PROVA AMARELA,,"0,0",2022,"560,2185726165771","623,9097118377686","808,6984157562256","61,89",Cluster 3
15,LC,89149,A,"16,0",0,,"1,05565","0,45772","0,03348",AMARELA,PROVA AMARELA,,"0,0",2022,"565,1657581329346","620,6386089324951","799,907922744751","51,67",Cluster 3
14,LC,26545,C,"15,0",0,,"4,15101","1,348","0,0928",AMARELA,PROVA AMARELA,,"0,0",2022,"638,164758682251","652,6987552642822","698,5228061676025","54,64",Cluster 3
13,LC,111954,D,"15,0",0,,"0,78612","1,19878","0,06459",AMARELA,PROVA AMARELA,,"0,0",2022,"641,6957378387451","717,3125743865967","958,6708545684814","53,23",Cluster 3
6,LC,90238,D,"17,0",0,,"1,32058","0,69547","0,07827",AMARELA,PROVA AMARELA,,"0,0",2022,"581,3806056976318","626,7111301422119","770,5609798431396","53,91",Cluster 3
1,LC,118252,D,"6,0",0,,"1,93731","0,91995","0,14292",AMARELA,PROVA AMARELA,"1,0","0,0",2022,"596,045732498169","628,1130313873291","726,7849445343018","57,15",Cluster 3
3,LC,111835,C,"7,0",0,,"2,64617","0,79049","0,1896",AMARELA,PROVA AMARELA,"0,0","0,0",2022,"579,6186923980713","603,8539409637451","676,471471786499","59,48",Cluster 3
2,LC,140626,E,"6,0",0,,"2,55762","0,57348","0,15419",AMARELA,PROVA AMARELA,"0,0","0,0",2022,"559,8418712615967","584,308385848999","659,1384410858154","57,71",Cluster 3
45,LC,120373,E,"3,0",0,,"1,28553","0,67417","0,22168",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"564,8677349090576","616,0037517547607","766,0810947418213","61,08",Cluster 3
40,LC,140927,A,"28,0",0,,"1,22967","1,07562","0,23073",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"603,7371158599854","657,6006412506104","814,6851062774658","61,54",Cluster 3
35,LC,141280,D,"12,0",0,,"3,28514","0,58616","0,15868",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"560,3759288787842","579,4804096221924","637,7689838409424","57,93",Cluster 3
33,LC,112102,A,"11,0",0,,"2,11507","0,67032","0,15297",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"570,122480392456","599,6840000152588","690,1614665985107","57,65",Cluster 3
28,LC,141737,C,"15,0",0,,"1,79951","0,57085","0,18455",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"558,3231449127197","593,8284397125244","700,5493640899658","59,23",Cluster 3
25,LC,96728,A,"17,0",0,,"0,88171","0,71092","0,22326",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"567,0945644378662","641,7481899261475","860,6069087982178","61,16",Cluster 3
24,LC,140846,B,"19,0",0,,"2,28962","1,24372","0,11307",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"629,4243335723877","656,0723781585693","739,3114566802979","55,65",Cluster 3
23,LC,96611,A,"18,0",0,,"1,92712","0,84941","0,15353",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"588,2947444915771","620,7530498504639","720,0591564178467","57,68",Cluster 3
20,LC,141230,C,"10,0",0,,"2,404","0,72518","0,23456",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"570,3060626983643","597,9483127593994","678,3406734466553","61,73",Cluster 3
18,LC,81903,B,"24,0",0,,"1,07924","1,37408","0,15431",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"643,3026790618896","701,2884616851807","878,6265850067139","57,72",Cluster 3
16,LC,141227,B,"12,0",0,,"2,47458","0,59053","0,14386",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"562,175989151001","587,2933864593506","664,5505428314209","57,19",Cluster 3
14,LC,43500,E,"28,0",0,,"1,44529","1,31101","0,11879",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"638,624906539917","680,9823513031006","812,9208087921143","55,94",Cluster 3
13,LC,112139,B,"17,0",0,,"1,58527","0,7771","0,15149",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"581,9575786590576","621,3610172271729","742,0556545257568","57,57",Cluster 3
12,LC,140876,D,"22,0",0,,"2,42167","0,7604","0,18312",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"577,0437717437744","603,4009456634521","682,6894283294678","59,16",Cluster 3
10,LC,112067,A,"9,0",0,,"0,97358","1,32174","0,31253",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2022,"612,2152805328369","686,0034465789795","886,890172958374","65,63",Cluster 3
