CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,CO_PROVA,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,TP_CERTIFICACAO,IN_ITEM_ADAPTADO
8,MA,94182,A,15,201934,0,,1.35914,2.85472,0.1556,Amarela,1,0
8,MA,94568,A,28,201902,0,,1.04678,3.55363,0.22172,Amarela,1,0
8,MA,94568,A,28,201906,0,,1.04678,3.55363,0.22172,Amarela,1,1
8,MT,35419,D,15,201922,0,,0.15694,6.48218,0.07211,Amarela,2,0
8,MT,77449,C,2,201938,0,,1.37683,2.68717,0.19586,Amarela,2,0
8,MT,77736,D,19,201930,0,,0.7542,3.66839,0.17844,Amarela,2,0
8,MT,87599,B,18,201910,1,Problemas na convergencia,,,,Amarela,2,0
8,MT,87599,B,18,201914,1,Problemas na convergencia,,,,Amarela,2,1
9,CH,35533,A,9,201912,0,,1.1593,1.55698,0.2951,Azul,2,0
9,CH,35533,A,9,201916,0,,1.1593,1.55698,0.2951,Azul,2,1
9,CH,35776,C,21,201932,0,,1.32408,0.95146,0.22858,Azul,2,0
9,CH,35776,C,21,201940,0,,1.32408,0.95146,0.22858,Azul,2,0
9,CH,57495,B,30,201924,0,,0.35377,1.1581,0.24828,Azul,2,0
9,CI,81046,D,9,201901,0,,0.55923,0.86963,0.14698,Rosa,1,0
9,CI,81046,D,9,201905,0,,0.55923,0.86963,0.14698,Rosa,1,1
9,CI,92483,C,16,201925,0,,1.06661,0.54689,0.10949,Rosa,1,0
9,CI,94039,B,23,201917,0,,2.22991,2.58913,0.25006,Rosa,1,0
9,CI,94074,A,21,201933,0,,0.65538,1.28571,0.09616,Rosa,1,0
9,CN,59372,B,14,201921,0,,3.2483,2.44641,0.15012,Rosa,2,0
9,CN,77151,B,19,201937,0,,0.93304,2.64554,0.31997,Rosa,2,0
9,CN,81092,C,7,201929,0,,2.40271,2.4027,0.19961,Rosa,2,0
9,CN,117118,C,9,201909,0,,0.4753,2.09743,0.5,Rosa,2,0
9,CN,117118,C,9,201913,0,,0.4753,2.09743,0.5,Rosa,2,1
9,HG,56466,A,24,201920,0,,0.46497,2.06015,0.26122,Azul,1,0
9,HG,56619,B,28,201936,0,,0.35425,2.07776,0.26323,Azul,1,0
9,HG,57106,A,19,201904,0,,1.16047,0.1836,0.17866,Azul,1,0
9,HG,57106,A,19,201908,0,,1.16047,0.1836,0.17866,Azul,1,1
9,HG,75495,A,20,201928,0,,0.53627,2.50215,0.23911,Azul,1,0
9,LC,57698,D,9,201911,0,,1.84123,1.75024,0.30689,Branca,2,0
9,LC,57698,D,9,201915,0,,1.84123,1.75024,0.30689,Branca,2,1
9,LC,58147,C,5,201923,0,,1.68355,2.20914,0.20238,Branca,2,0
9,LC,76511,A,9,201931,0,,0.87483,0.91316,0.18308,Branca,2,0
9,LC,94230,A,28,201939,0,,2.64814,1.33835,0.20177,Branca,2,0
9,LP,57022,B,9,201935,0,,2.2496,1.27148,0.11064,Cinza,1,0
9,LP,57083,B,9,201903,0,,1.77406,1.80258,0.19569,Cinza,1,0
9,LP,57083,B,9,201907,0,,1.77406,1.80258,0.19569,Cinza,1,1
9,LP,58843,D,5,201919,0,,0.26426,-0.29675,0.06924,Cinza,1,0
9,LP,91368,C,20,201927,0,,0.48671,1.3539,0.04337,Cinza,1,0
9,MA,57399,D,1,201902,0,,2.11174,1.35709,0.0942,Amarela,1,0
9,MA,57399,D,1,201906,0,,2.11174,1.35709,0.0942,Amarela,1,1
9,MA,58068,C,8,201918,0,,1.14687,2.51316,0.20331,Amarela,1,0
9,MA,59297,B,21,201926,0,,0.4203,3.0511,0.2395,Amarela,1,0
9,MA,94595,D,6,201934,0,,1.1209,1.83888,0.13101,Amarela,1,0
9,MT,35396,D,6,201930,0,,1.67427,2.44855,0.28675,Amarela,2,0
9,MT,76689,A,14,201922,0,,2.32047,2.48993,0.19827,Amarela,2,0
9,MT,80080,B,12,201938,0,,1.11434,4.08552,0.27951,Amarela,2,0
9,MT,117289,C,3,201910,0,,0.75501,2.07187,0.19967,Amarela,2,0
9,MT,117289,C,3,201914,0,,0.75501,2.07187,0.19967,Amarela,2,1
10,CH,56573,A,22,201932,0,,0.63763,2.80296,0.21359,Azul,2,0
10,CH,56573,A,22,201940,0,,0.63763,2.80296,0.21359,Azul,2,0
10,CH,75898,C,14,201924,0,,3.03038,1.87617,0.26269,Azul,2,0
10,CH,94063,D,10,201912,0,,0.51662,2.41648,0.16091,Azul,2,0
10,CH,94063,D,10,201916,0,,0.51662,2.41648,0.16091,Azul,2,1
10,CI,91719,C,10,201901,0,,1.01672,1.07738,0.13358,Rosa,1,0
10,CI,91719,C,10,201905,0,,1.01672,1.07738,0.13358,Rosa,1,1
10,CI,92363,A,19,201917,0,,1.07117,-0.6464,0.05736,Rosa,1,0
10,CI,93851,C,12,201925,0,,1.27487,3.06246,0.1581,Rosa,1,0
10,CI,94268,D,29,201933,0,,1.25585,1.80037,0.10043,Rosa,1,0
10,CN,58957,C,11,201921,0,,2.20902,1.39966,0.1642,Rosa,2,0
10,CN,78765,C,15,201929,0,,0.54571,1.30496,0.25555,Rosa,2,0
10,CN,80876,C,10,201909,0,,0.88601,1.94336,0.47956,Rosa,2,0
10,CN,80876,C,10,201913,0,,0.88601,1.94336,0.47956,Rosa,2,1
10,CN,81092,C,7,201937,0,,2.40271,2.4027,0.19961,Rosa,2,0
10,HG,56387,B,3,201920,0,,0.54505,2.022,0.26059,Azul,1,0
10,HG,56957,A,23,201928,0,,1.28085,1.82965,0.31706,Azul,1,0
10,HG,75225,B,2,201904,0,,0.81076,1.39717,0.24136,Azul,1,0
10,HG,75225,B,2,201908,0,,0.81076,1.39717,0.24136,Azul,1,1
10,HG,89293,A,21,201936,0,,0.72587,-0.0948,0.06351,Azul,1,0
10,LC,35988,B,23,201923,0,,1.15134,1.80495,0.15956,Branca,2,0
10,LC,79625,B,25,201939,0,,2.64439,0.59219,0.14943,Branca,2,0
10,LC,93125,B,19,201931,0,,1.50395,1.38111,0.2169,Branca,2,0
10,LC,93391,A,9,201911,0,,2.11567,1.0578,0.10685,Branca,2,0
10,LC,93391,A,9,201915,0,,2.11567,1.0578,0.10685,Branca,2,1
10,LP,57996,A,8,201935,0,,0.62209,1.82787,0.26872,Cinza,1,0
10,LP,75895,A,15,201903,0,,0.86388,0.32499,0.02573,Cinza,1,0
10,LP,75895,A,15,201907,0,,0.86388,0.32499,0.02573,Cinza,1,1
10,LP,77450,D,23,201927,0,,0.97808,0.49214,0.12751,Cinza,1,0
10,LP,80769,B,6,201919,0,,0.92818,1.34862,0.21227,Cinza,1,0
10,MA,58528,B,9,201918,0,,1.57648,2.07014,0.2309,Amarela,1,0
10,MA,59463,A,27,201926,0,,1.34218,1.4563,0.20103,Amarela,1,0
10,MA,93751,B,16,201934,0,,1.22903,0.97602,0.17552,Amarela,1,0
10,MA,94651,D,6,201902,1,Problemas na convergencia,,,,Amarela,1,0
10,MA,94651,D,6,201906,1,Problemas na convergencia,,,,Amarela,1,1
10,MT,81254,A,18,201938,0,,2.13362,2.5211,0.32763,Amarela,2,0
10,MT,93816,B,4,201922,0,,0.88243,1.12016,0.00388,Amarela,2,0
10,MT,94485,D,7,201930,0,,1.07605,2.9913,0.19965,Amarela,2,0
10,MT,117285,B,14,201910,0,,1.73112,2.49988,0.26999,Amarela,2,0
10,MT,117285,B,14,201914,0,,1.73112,2.49988,0.26999,Amarela,2,1
11,CH,35518,D,3,201924,0,,0.7086,0.58428,0.2634,Azul,2,0
11,CH,56544,D,19,201932,0,,1.09845,0.97465,0.20106,Azul,2,0
11,CH,57794,A,20,201940,0,,0.4017,1.54617,0.26016,Azul,2,0
11,CH,74386,B,11,201912,0,,1.17763,1.15017,0.15966,Azul,2,0
11,CH,74386,B,11,201916,0,,1.17763,1.15017,0.15966,Azul,2,1
11,CI,78284,B,5,201925,0,,0.82829,0.47708,0.1774,Rosa,1,0
11,CI,79196,A,7,201917,0,,0.59893,3.10874,0.5,Rosa,1,0
11,CI,93854,A,10,201933,0,,0.22559,2.39371,0.124,Rosa,1,0
11,CI,117064,D,11,201901,0,,0.4869,-1.00519,0.02322,Rosa,1,0
11,CI,117064,D,11,201905,0,,0.4869,-1.00519,0.02322,Rosa,1,1
11,CN,78765,C,15,201937,0,,0.54571,1.30496,0.25555,Rosa,2,0
11,CN,80209,D,3,201921,0,,0.59794,1.14476,0.16148,Rosa,2,0
11,CN,81194,A,2,201929,0,,1.00882,3.55547,0.31705,Rosa,2,0
11,CN,117114,D,11,201909,0,,0.50249,-1.09479,0.04386,Rosa,2,0
11,CN,117114,D,11,201913,0,,0.50249,-1.09479,0.04386,Rosa,2,1
11,HG,56842,D,16,201904,0,,0.6849,-0.03733,0.03747,Azul,1,0
11,HG,56842,D,16,201908,0,,0.6849,-0.03733,0.03747,Azul,1,1
11,HG,56957,A,23,201936,0,,1.28085,1.82965,0.31706,Azul,1,0
11,HG,74997,D,1,201920,0,,0.5601,1.56156,0.2575,Azul,1,0
11,HG,94413,B,15,201928,0,,0.5987,0.09086,0.07381,Azul,1,0
11,LC,58602,D,10,201911,0,,1.82713,0.64131,0.08942,Branca,2,0
11,LC,58602,D,10,201915,0,,1.82713,0.64131,0.08942,Branca,2,1
11,LC,58786,C,5,201923,0,,1.22021,1.18157,0.27868,Branca,2,0
11,LC,78947,D,22,201931,0,,1.63189,0.79603,0.00421,Branca,2,0
11,LC,92428,C,23,201939,0,,1.15333,1.04758,0.04594,Branca,2,0
11,LP,58041,C,5,201919,0,,1.07419,-0.35301,0.0239,Cinza,1,0
11,LP,59339,B,10,201903,0,,1.76499,1.60816,0.22811,Cinza,1,0
11,LP,59339,B,10,201907,0,,1.76499,1.60816,0.22811,Cinza,1,1
11,LP,71470,C,29,201935,0,,0.79153,0.96578,0.2226,Cinza,1,0
11,LP,88827,C,17,201927,0,,0.18976,1.87205,0.05766,Cinza,1,0
11,MA,35632,D,22,201926,0,,1.33534,0.28508,0.20992,Amarela,1,0
11,MA,35632,D,22,201934,0,,1.33534,0.28508,0.20992,Amarela,1,0
11,MA,58677,A,4,201918,0,,1.83061,2.28977,0.18902,Amarela,1,0
11,MA,94314,A,23,201902,1,Problemas na convergencia,,,,Amarela,1,0
11,MA,94314,A,23,201906,1,Problemas na convergencia,,,,Amarela,1,1
11,MT,59287,C,22,201938,0,,0.86202,-0.49721,0.19926,Amarela,2,0
11,MT,79823,A,23,201922,0,,1.12245,1.2725,0.14526,Amarela,2,0
11,MT,90673,D,20,201930,0,,1.43738,2.00233,0.19457,Amarela,2,0
11,MT,94601,C,4,201910,0,,1.06626,1.64428,0.24495,Amarela,2,0
11,MT,94601,C,4,201914,0,,1.06626,1.64428,0.24495,Amarela,2,1
12,CH,57794,A,20,201932,0,,0.4017,1.54617,0.26016,Azul,2,0
12,CH,75111,B,5,201924,0,,1.15589,2.33411,0.19246,Azul,2,0
12,CH,75897,D,18,201940,0,,0.51694,2.30082,0.26575,Azul,2,0
12,CH,76233,B,12,201912,0,,1.05011,-0.55845,0.22285,Azul,2,0
12,CH,76233,B,12,201916,0,,1.05011,-0.55845,0.22285,Azul,2,1
12,CI,35064,A,3,201933,0,,0.64599,0.67397,0.29038,Rosa,1,0
12,CI,77148,C,9,201917,0,,0.63381,1.47214,0.14517,Rosa,1,0
12,CI,79468,B,12,201901,0,,1.07374,1.53658,0.1008,Rosa,1,0
12,CI,79468,B,12,201905,0,,1.07374,1.53658,0.1008,Rosa,1,1
12,CI,94268,D,29,201925,0,,1.25585,1.80037,0.10043,Rosa,1,0
12,CN,88138,A,25,201929,0,,6.3399,2.54476,0.24022,Rosa,2,0
12,CN,90746,B,27,201921,0,,1.0017,2.64139,0.27078,Rosa,2,0
12,CN,93799,D,13,201937,0,,3.41838,2.72893,0.04463,Rosa,2,0
12,CN,117127,B,12,201909,0,,1.23646,1.52153,0.10038,Rosa,2,0
12,CN,117127,B,12,201913,0,,1.23646,1.52153,0.10038,Rosa,2,1
12,HG,35129,D,17,201904,0,,1.86723,0.88307,0.17151,Azul,1,0
12,HG,35129,D,17,201908,0,,1.86723,0.88307,0.17151,Azul,1,1
12,HG,35134,B,2,201920,0,,1.54577,1.10618,0.17636,Azul,1,0
12,HG,93295,B,16,201928,0,,0.53956,0.92827,0.04531,Azul,1,0
12,HG,94413,B,15,201936,0,,0.5987,0.09086,0.07381,Azul,1,0
12,LC,57142,A,22,201911,0,,0.78424,0.7938,0.00257,Branca,2,0
12,LC,57142,A,22,201915,0,,0.78424,0.7938,0.00257,Branca,2,1
12,LC,58384,C,6,201923,0,,6.98711,1.56417,0.17519,Branca,2,0
12,LC,76511,A,9,201939,0,,0.87483,0.91316,0.18308,Branca,2,0
12,LC,89746,D,20,201931,0,,2.45295,0.47315,0.0214,Branca,2,0
12,LP,57006,B,19,201919,0,,1.14967,-0.26673,0.15615,Cinza,1,0
12,LP,58621,D,14,201903,0,,0.69957,2.58553,0.08102,Cinza,1,0
12,LP,58621,D,14,201907,0,,0.69957,2.58553,0.08102,Cinza,1,1
12,LP,87644,C,18,201927,0,,1.6842,2.23223,0.12159,Cinza,1,0
12,LP,91883,C,27,201935,0,,0.29127,3.98529,0.18756,Cinza,1,0
12,MA,76348,B,5,201918,0,,1.78353,2.11138,0.23741,Amarela,1,0
12,MA,90776,A,30,201902,0,,4.44868,1.94947,0.17136,Amarela,1,0
12,MA,90776,A,30,201906,0,,4.44868,1.94947,0.17136,Amarela,1,1
12,MA,92028,C,3,201926,0,,1.22042,2.32841,0.27295,Amarela,1,0
12,MA,92028,C,3,201934,0,,1.22042,2.32841,0.27295,Amarela,1,0
12,MT,58313,C,5,201938,0,,1.83387,2.57285,0.12461,Amarela,2,0
12,MT,59090,A,19,201910,0,,1.76318,2.6543,0.28516,Amarela,2,0
12,MT,59090,A,19,201914,0,,1.76318,2.6543,0.28516,Amarela,2,1
12,MT,79867,C,27,201930,0,,1.02255,2.00839,0.16494,Amarela,2,0
12,MT,89365,B,11,201922,0,,1.45493,2.25029,0.21441,Amarela,2,0
13,CH,56510,C,13,201912,0,,0.90585,1.18718,0.1871,Azul,2,0
13,CH,56510,C,13,201916,0,,0.90585,1.18718,0.1871,Azul,2,1
13,CH,56603,B,7,201924,0,,2.90738,2.17853,0.10372,Azul,2,0
13,CH,75897,D,18,201932,0,,0.51694,2.30082,0.26575,Azul,2,0
13,CH,77581,A,17,201940,0,,0.41265,0.32193,0.01867,Azul,2,0
13,CI,56530,B,18,201933,0,,0.52496,2.49044,0.29212,Rosa,1,0
13,CI,92935,C,30,201917,0,,2.9809,2.47842,0.30377,Rosa,1,0
13,CI,93005,D,28,201925,0,,0.98122,1.1431,0.06003,Rosa,1,0
13,CI,93848,A,13,201901,1,bisblg < -0.15,,,,Rosa,1,0
13,CI,93848,A,13,201905,1,bisblg < -0.15,,,,Rosa,1,1
13,CN,35315,A,9,201921,0,,1.41006,1.79995,0.19936,Rosa,2,0
13,CN,35333,B,13,201909,0,,0.6717,1.55311,0.18713,Rosa,2,0
13,CN,35333,B,13,201913,0,,0.6717,1.55311,0.18713,Rosa,2,1
13,CN,87916,D,10,201937,0,,0.33657,2.06093,0.03687,Rosa,2,0
13,CN,93799,D,13,201929,0,,3.41838,2.72893,0.04463,Rosa,2,0
13,HG,57719,C,19,201928,0,,0.95345,-0.00897,0.14121,Azul,1,0
13,HG,57719,C,19,201936,0,,0.95345,-0.00897,0.14121,Azul,1,0
13,HG,75252,C,27,201904,0,,0.92313,1.05575,0.10882,Azul,1,0
13,HG,75252,C,27,201908,0,,0.92313,1.05575,0.10882,Azul,1,1
13,HG,93843,C,30,201920,0,,0.16315,0.86884,0.0699,Azul,1,0
13,LC,41521,A,10,201923,0,,1.1064,0.56179,0.02597,Branca,2,0
13,LC,74334,D,21,201931,0,,2.44529,0.18466,0.07635,Branca,2,0
13,LC,79691,B,12,201911,1,Problemas na convergencia,,,,Branca,2,0
13,LC,79691,B,12,201915,1,Problemas na convergencia,,,,Branca,2,1
13,LC,89746,D,20,201939,0,,2.45295,0.47315,0.0214,Branca,2,0
13,LP,57941,D,25,201935,0,,0.62169,0.771,0.03579,Cinza,1,0
13,LP,58411,B,16,201903,0,,0.78377,1.02933,0.01155,Cinza,1,0
13,LP,58411,B,16,201907,0,,0.78377,1.02933,0.01155,Cinza,1,1
13,LP,77205,A,19,201927,0,,0.90435,1.23523,0.24954,Cinza,1,0
13,LP,90429,C,12,201919,0,,0.49009,0.98012,0.01345,Cinza,1,0
13,MA,58566,D,25,201918,0,,1.17376,2.21699,0.19243,Amarela,1,0
13,MA,94029,C,1,201926,0,,1.63317,1.31807,0.2391,Amarela,1,0
13,MA,94159,C,2,201902,0,,0.99835,1.30053,0.16802,Amarela,1,0
13,MA,94159,C,2,201906,0,,0.99835,1.30053,0.16802,Amarela,1,1
13,MA,94301,A,10,201934,0,,0.79403,-0.30271,0.02175,Amarela,1,0
13,MT,35359,D,21,201930,0,,0.94167,2.38921,0.18073,Amarela,2,0
13,MT,59224,A,17,201938,0,,1.08714,2.14803,0.10671,Amarela,2,0
13,MT,92961,A,10,201922,0,,2.72376,2.18424,0.04995,Amarela,2,0
13,MT,117428,B,8,201910,0,,3.49732,2.56351,0.3732,Amarela,2,0
13,MT,117428,B,8,201914,0,,3.49732,2.56351,0.3732,Amarela,2,1
14,CH,57586,B,11,201940,0,,0.49984,1.92111,0.2158,Azul,2,0
14,CH,75441,D,25,201912,0,,1.08615,0.9724,0.24833,Azul,2,0
14,CH,75441,D,25,201916,0,,1.08615,0.9724,0.24833,Azul,2,1
14,CH,77581,A,17,201932,0,,0.41265,0.32193,0.01867,Azul,2,0
14,CH,79190,C,8,201924,0,,2.34596,2.60255,0.11245,Azul,2,0
14,CI,59020,A,14,201901,0,,0.75164,-0.76234,0.03644,Rosa,1,0
14,CI,59020,A,14,201905,0,,0.75164,-0.76234,0.03644,Rosa,1,1
14,CI,79475,A,20,201933,0,,0.53934,1.60437,0.36239,Rosa,1,0
14,CI,80223,D,17,201917,0,,1.73471,1.19864,0.18383,Rosa,1,0
14,CI,89853,B,13,201925,0,,0.67687,-0.69435,0.04688,Rosa,1,0
14,CN,35374,D,29,201921,0,,1.56815,2.95498,0.27681,Rosa,2,0
14,CN,81037,C,24,201929,0,,1.09139,3.22012,0.29886,Rosa,2,0
14,CN,81189,C,5,201937,0,,0.93839,4.272,0.31635,Rosa,2,0
14,CN,94008,C,14,201909,0,,1.28101,0.74143,0.20568,Rosa,2,0
14,CN,94008,C,14,201913,0,,1.28101,0.74143,0.20568,Rosa,2,1
14,HG,35504,D,21,201904,0,,0.93504,0.36529,0.23549,Azul,1,0
14,HG,35504,D,21,201908,0,,0.93504,0.36529,0.23549,Azul,1,1
14,HG,75013,D,8,201920,0,,0.4805,0.53725,0.20489,Azul,1,0
14,HG,90925,D,13,201928,0,,1.09418,1.36435,0.19356,Azul,1,0
14,HG,90925,D,13,201936,0,,1.09418,1.36435,0.19356,Azul,1,0
14,LC,74334,D,21,201939,0,,2.44529,0.18466,0.07635,Branca,2,0
14,LC,74906,B,17,201931,0,,1.77335,1.0595,0.05106,Branca,2,0
14,LC,91511,A,12,201923,0,,0.58738,0.5951,0.02222,Branca,2,0
14,LC,94341,D,16,201911,0,,0.75932,1.37148,0.00381,Branca,2,0
14,LC,94341,D,16,201915,0,,0.75932,1.37148,0.00381,Branca,2,1
14,LP,72275,C,29,201935,0,,0.70694,2.25087,0.20642,Cinza,1,0
14,LP,76847,A,15,201903,0,,0.7028,2.74834,0.26852,Cinza,1,0
14,LP,76847,A,15,201907,0,,0.7028,2.74834,0.26852,Cinza,1,1
14,LP,91368,C,20,201919,0,,0.48671,1.3539,0.04337,Cinza,1,0
14,LP,94278,A,16,201927,0,,1.64248,2.82028,0.14296,Cinza,1,0
14,MA,59331,D,26,201934,0,,1.12174,2.25601,0.16238,Amarela,1,0
14,MA,59426,B,28,201918,0,,1.04542,-0.19575,0.01503,Amarela,1,0
14,MA,94080,A,15,201902,0,,1.28145,3.3874,0.2013,Amarela,1,0
14,MA,94080,A,15,201906,0,,1.28145,3.3874,0.2013,Amarela,1,1
14,MA,94307,D,13,201926,0,,2.19411,2.42776,0.34415,Amarela,1,0
14,MT,59126,C,3,201938,0,,2.51379,3.02639,0.25594,Amarela,2,0
14,MT,76401,B,5,201910,0,,1.99271,2.94797,0.13791,Amarela,2,0
14,MT,76401,B,5,201914,0,,1.99271,2.94797,0.13791,Amarela,2,1
14,MT,90673,D,20,201922,0,,1.43738,2.00233,0.19457,Amarela,2,0
14,MT,92836,A,30,201930,0,,2.93008,2.57272,0.08201,Amarela,2,0
15,CH,35734,A,15,201912,0,,0.50105,0.54058,0.2112,Azul,2,0
15,CH,35734,A,15,201916,0,,0.50105,0.54058,0.2112,Azul,2,1
15,CH,35979,A,15,201932,0,,1.10252,1.04029,0.20722,Azul,2,0
15,CH,57586,B,11,201924,0,,0.49984,1.92111,0.2158,Azul,2,0
15,CH,74363,A,12,201940,0,,1.6671,2.379,0.36325,Azul,2,0
15,CI,56777,A,15,201901,0,,1.25383,3.04903,0.18951,Rosa,1,0
15,CI,56777,A,15,201905,0,,1.25383,3.04903,0.18951,Rosa,1,1
15,CI,79475,A,20,201917,0,,0.53934,1.60437,0.36239,Rosa,1,0
15,CI,88756,D,27,201933,0,,0.92917,1.17255,0.09625,Rosa,1,0
15,CI,92870,A,1,201925,0,,0.46493,0.16551,0.0583,Rosa,1,0
15,CN,35374,D,29,201937,0,,1.56815,2.95498,0.27681,Rosa,2,0
15,CN,79199,D,18,201921,0,,1.06781,2.17248,0.3091,Rosa,2,0
15,CN,80877,C,15,201909,0,,1.66012,0.42213,0.01051,Rosa,2,0
15,CN,80877,C,15,201913,0,,1.66012,0.42213,0.01051,Rosa,2,1
15,CN,94393,C,22,201929,0,,1.61166,0.63359,0.02503,Rosa,2,0
15,HG,35236,C,13,201904,0,,0.63428,0.67573,0.20961,Azul,1,0
15,HG,35236,C,13,201908,0,,0.63428,0.67573,0.20961,Azul,1,1
15,HG,76550,A,7,201920,0,,0.95676,0.425,0.1425,Azul,1,0
15,HG,76550,A,7,201936,0,,0.95676,0.425,0.1425,Azul,1,0
15,HG,94050,D,11,201928,0,,1.89856,1.95673,0.28718,Azul,1,0
15,LC,71682,A,16,201911,0,,1.31799,1.54399,0.26491,Branca,2,0
15,LC,71682,A,16,201915,0,,1.31799,1.54399,0.26491,Branca,2,1
15,LC,91782,A,14,201923,0,,1.61709,0.63172,0.01476,Branca,2,0
15,LC,91782,A,14,201939,0,,1.61709,0.63172,0.01476,Branca,2,0
15,LC,93379,A,18,201931,0,,4.70753,1.33182,0.29833,Branca,2,0
15,LP,56907,D,22,201935,0,,1.47462,1.61175,0.10017,Cinza,1,0
15,LP,58425,B,17,201903,0,,1.72324,1.33668,0.18489,Cinza,1,0
15,LP,58425,B,17,201907,0,,1.72324,1.33668,0.18489,Cinza,1,1
15,LP,77450,D,23,201919,0,,0.97808,0.49214,0.12751,Cinza,1,0
15,LP,89264,D,13,201927,0,,0.67863,0.73719,0.09813,Cinza,1,0
15,MA,94301,A,10,201926,0,,0.79403,-0.30271,0.02175,Amarela,1,0
15,MA,94497,B,24,201902,0,,2.58321,1.81494,0.10576,Amarela,1,0
15,MA,94497,B,24,201906,0,,2.58321,1.81494,0.10576,Amarela,1,1
15,MA,94507,A,12,201918,0,,1.14515,1.53367,0.16566,Amarela,1,0
15,MA,94507,A,12,201934,0,,1.14515,1.53367,0.16566,Amarela,1,0
15,MT,77736,D,19,201938,0,,0.7542,3.66839,0.17844,Amarela,2,0
15,MT,79867,C,27,201922,0,,1.02255,2.00839,0.16494,Amarela,2,0
15,MT,79996,D,29,201930,0,,1.33294,1.68494,0.1145,Amarela,2,0
15,MT,91436,D,15,201910,0,,0.47434,1.70881,0.14975,Amarela,2,0
15,MT,91436,D,15,201914,0,,0.47434,1.70881,0.14975,Amarela,2,1
16,CH,56504,A,16,201912,0,,1.08659,0.95152,0.17227,Azul,2,0
16,CH,56504,A,16,201916,0,,1.08659,0.95152,0.17227,Azul,2,1
16,CH,57547,C,16,201932,0,,1.24502,1.18776,0.14514,Azul,2,0
16,CH,57681,A,13,201940,0,,0.87623,0.68058,0.29861,Azul,2,0
16,CH,74363,A,12,201924,0,,1.6671,2.379,0.36325,Azul,2,0
16,CI,35170,B,4,201933,0,,1.01283,2.03422,0.18465,Rosa,1,0
16,CI,88756,D,27,201917,0,,0.92917,1.17255,0.09625,Rosa,1,0
16,CI,93854,A,10,201925,0,,0.22559,2.39371,0.124,Rosa,1,0
16,CI,117097,D,16,201901,0,,1.31712,2.50886,0.1932,Rosa,1,0
16,CI,117097,D,16,201905,0,,1.31712,2.50886,0.1932,Rosa,1,1
16,CN,35345,A,23,201921,0,,1.92852,2.60674,0.16682,Rosa,2,0
16,CN,79199,D,18,201937,0,,1.06781,2.17248,0.3091,Rosa,2,0
16,CN,80697,C,17,201929,0,,0.581,0.5655,0.21053,Rosa,2,0
16,CN,92424,C,16,201909,0,,0.99848,1.42055,0.30267,Rosa,2,0
16,CN,92424,C,16,201913,0,,0.99848,1.42055,0.30267,Rosa,2,1
16,HG,35480,B,18,201904,0,,0.66097,-0.30949,0.20997,Azul,1,0
16,HG,35480,B,18,201908,0,,0.66097,-0.30949,0.20997,Azul,1,1
16,HG,92140,A,12,201928,0,,0.4905,0.38115,0.09315,Azul,1,0
16,HG,92361,B,9,201920,0,,0.80161,0.27673,0.06345,Azul,1,0
16,HG,92361,B,9,201936,0,,0.80161,0.27673,0.06345,Azul,1,0
16,LC,57357,A,16,201923,0,,1.59874,1.01406,0.04814,Branca,2,0
16,LC,57357,A,16,201939,0,,1.59874,1.01406,0.04814,Branca,2,0
16,LC,71596,A,16,201911,0,,0.72255,0.69253,0.00302,Branca,2,0
16,LC,71596,A,16,201915,0,,0.72255,0.69253,0.00302,Branca,2,1
16,LC,91782,A,14,201931,0,,1.61709,0.63172,0.01476,Branca,2,0
16,LP,56907,D,22,201919,0,,1.47462,1.61175,0.10017,Cinza,1,0
16,LP,58500,A,14,201927,0,,0.24004,2.05586,0.05901,Cinza,1,0
16,LP,80172,A,19,201903,0,,0.76437,0.93458,0.22513,Cinza,1,0
16,LP,80172,A,19,201907,0,,0.76437,0.93458,0.22513,Cinza,1,1
16,LP,91368,C,20,201935,0,,0.48671,1.3539,0.04337,Cinza,1,0
16,MA,58172,A,9,201902,0,,1.82339,3.30917,0.1119,Amarela,1,0
16,MA,58172,A,9,201906,0,,1.82339,3.30917,0.1119,Amarela,1,1
16,MA,59331,D,26,201926,0,,1.12174,2.25601,0.16238,Amarela,1,0
16,MA,94511,A,11,201918,0,,0.49679,1.58191,0.24138,Amarela,1,0
16,MA,94511,A,11,201934,0,,0.49679,1.58191,0.24138,Amarela,1,0
16,MT,59126,C,3,201922,0,,2.51379,3.02639,0.25594,Amarela,2,0
16,MT,90673,D,20,201938,0,,1.43738,2.00233,0.19457,Amarela,2,0
16,MT,92591,B,29,201910,0,,0.73742,3.07287,0.13329,Amarela,2,0
16,MT,92591,B,29,201914,0,,0.73742,3.07287,0.13329,Amarela,2,1
16,MT,92968,C,13,201930,0,,1.25898,1.57118,0.15601,Amarela,2,0
17,CH,57681,A,13,201924,0,,0.87623,0.68058,0.29861,Azul,2,0
17,CH,75111,B,5,201940,0,,1.15589,2.33411,0.19246,Azul,2,0
17,CH,80512,D,2,201912,0,,2.04748,2.46798,0.18126,Azul,2,0
17,CH,80512,D,2,201916,0,,2.04748,2.46798,0.18126,Azul,2,1
17,CH,88186,B,6,201932,0,,2.06692,2.25497,0.11351,Azul,2,0
