CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,CO_PROVA,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,TP_CERTIFICACAO,IN_ITEM_ADAPTADO
14,MA,59329,B,28,201826,0,,2.28052,2.22591,0.28752,Amarela,1,0
25,MA,59330,D,26,201818,0,,0.96544,0.86343,0.12375,Amarela,1,0
5,MA,59330,D,26,201826,0,,0.96544,0.86343,0.12375,Amarela,1,0
14,MA,59331,D,26,201806,0,,1.12174,2.25601,0.16238,Amarela,1,1
14,MA,59331,D,26,201802,0,,1.12174,2.25601,0.16238,Amarela,1,0
14,CN,59335,D,1,201829,0,,0.84655,3.04353,0.23015,Rosa,2,0
17,CN,59335,D,1,201821,0,,0.84655,3.04353,0.23015,Rosa,2,0
30,CN,59372,B,14,201809,0,,3.2483,2.44641,0.15012,Rosa,2,0
30,CN,59372,B,14,201813,0,,3.2483,2.44641,0.15012,Rosa,2,1
27,MA,59374,C,12,201826,0,,0.44436,1.76678,0.16012,Amarela,1,0
2,MA,59374,C,12,201818,0,,0.44436,1.76678,0.16012,Amarela,1,0
22,CI,59397,A,19,201825,0,,1.05386,1.61797,0.20984,Rosa,1,0
11,CI,59397,A,19,201817,0,,1.05386,1.61797,0.20984,Rosa,1,0
15,CN,59406,C,8,201821,0,,1.05445,3.8597,0.11772,Rosa,2,0
17,CN,59406,C,8,201829,0,,1.05445,3.8597,0.11772,Rosa,2,0
7,MA,59426,B,28,201806,0,,1.04542,-0.19575,0.01503,Amarela,1,1
7,MA,59426,B,28,201802,0,,1.04542,-0.19575,0.01503,Amarela,1,0
12,MT,59431,B,24,201830,0,,1.54969,2.30353,0.14994,Amarela,2,0
20,MT,59431,B,24,201822,0,,1.54969,2.30353,0.14994,Amarela,2,0
21,MA,59463,A,27,201802,0,,1.34218,1.4563,0.20103,Amarela,1,0
21,MA,59463,A,27,201806,0,,1.34218,1.4563,0.20103,Amarela,1,1
3,MA,59466,D,23,201806,0,,2.84799,2.02027,0.17908,Amarela,1,1
3,MA,59466,D,23,201802,0,,2.84799,2.02027,0.17908,Amarela,1,0
21,MA,59479,B,14,201818,0,,2.99911,2.66011,0.20715,Amarela,1,0
22,MA,59479,B,14,201826,0,,2.99911,2.66011,0.20715,Amarela,1,0
3,LC,71712,B,23,201815,0,,3.02361,1.3633,0.07501,Branco,2,1
3,LC,71712,B,23,201811,0,,3.02361,1.3633,0.07501,Branco,2,0
4,HG,71764,A,3,201828,0,,0.84722,0.37741,0.17734,Azul,1,0
4,HG,71764,A,3,201820,0,,0.84722,0.37741,0.17734,Azul,1,0
27,LP,72275,C,29,201807,0,,0.70694,2.25087,0.20642,Cinza,1,1
27,LP,72275,C,29,201803,0,,0.70694,2.25087,0.20642,Cinza,1,0
1,HG,73557,D,6,201820,0,,0.67523,1.11902,0.19795,Azul,1,0
2,HG,73557,D,6,201828,0,,0.67523,1.11902,0.19795,Azul,1,0
3,LP,74047,B,3,201807,0,,0.86346,1.4244,0.20265,Cinza,1,1
3,LP,74047,B,3,201803,0,,0.86346,1.4244,0.20265,Cinza,1,0
19,LC,74334,D,21,201815,0,,2.44529,0.18466,0.07635,Branco,2,1
19,LC,74334,D,21,201811,0,,2.44529,0.18466,0.07635,Branco,2,0
30,LP,74335,A,2,201819,0,,1.40939,0.59134,0.1621,Cinza,1,0
28,LP,74335,A,2,201827,0,,1.40939,0.59134,0.1621,Cinza,1,0
12,CH,74363,A,12,201816,0,,1.6671,2.379,0.36325,Azul,2,1
12,CH,74363,A,12,201812,0,,1.6671,2.379,0.36325,Azul,2,0
7,CH,74411,B,24,201824,0,,1.49221,2.42699,0.23604,Azul,2,0
24,CH,74411,B,24,201832,0,,1.49221,2.42699,0.23604,Azul,2,0
22,LP,74727,D,28,201827,0,,0.73715,1.60937,0.12621,Cinza,1,0
10,LP,74727,D,28,201819,0,,0.73715,1.60937,0.12621,Cinza,1,0
8,HG,74890,B,7,201828,0,,0.5352,1.43191,0.22301,Azul,1,0
23,HG,74890,B,7,201820,0,,0.5352,1.43191,0.22301,Azul,1,0
16,LC,74906,B,17,201815,0,,1.77335,1.0595,0.05106,Branco,2,1
16,LC,74906,B,17,201811,0,,1.77335,1.0595,0.05106,Branco,2,0
27,HG,74934,C,27,201804,0,,1.10193,2.56613,0.30336,Azul,1,0
27,HG,74934,C,27,201808,0,,1.10193,2.56613,0.30336,Azul,1,1
1,HG,74997,D,1,201808,0,,0.5601,1.56156,0.2575,Azul,1,1
1,HG,74997,D,1,201804,0,,0.5601,1.56156,0.2575,Azul,1,0
8,HG,75013,D,8,201808,0,,0.4805,0.53725,0.20489,Azul,1,1
8,HG,75013,D,8,201804,0,,0.4805,0.53725,0.20489,Azul,1,0
30,HG,75109,B,30,201828,0,,1.40654,2.08516,0.18834,Azul,1,0
25,HG,75109,B,30,201820,0,,1.40654,2.08516,0.18834,Azul,1,0
6,CH,75111,B,5,201816,0,,1.15589,2.33411,0.19246,Azul,2,1
6,CH,75111,B,5,201812,0,,1.15589,2.33411,0.19246,Azul,2,0
15,CH,75138,C,5,201824,0,,0.95762,0.27813,0.19986,Azul,2,0
18,CH,75138,C,5,201832,0,,0.95762,0.27813,0.19986,Azul,2,0
25,HG,75212,A,22,201808,0,,0.46713,0.35712,0.02221,Azul,1,1
25,HG,75212,A,22,201804,0,,0.46713,0.35712,0.02221,Azul,1,0
2,HG,75225,B,2,201820,0,,0.81076,1.39717,0.24136,Azul,1,0
3,HG,75225,B,2,201828,0,,0.81076,1.39717,0.24136,Azul,1,0
28,HG,75252,C,27,201828,0,,1.58729,2.24392,0.21446,Azul,1,0
27,HG,75252,C,27,201820,0,,1.58729,2.24392,0.21446,Azul,1,0
26,CH,75271,C,26,201816,0,,0.83971,0.55317,0.22978,Azul,2,1
26,CH,75271,C,26,201812,0,,0.83971,0.55317,0.22978,Azul,2,0
7,LP,75282,A,4,201807,0,,2.16563,1.86895,0.13799,Cinza,1,1
7,LP,75282,A,4,201803,0,,2.16563,1.86895,0.13799,Cinza,1,0
23,HG,75401,A,24,201808,0,,0.69202,3.04948,0.19885,Azul,1,1
23,HG,75401,A,24,201804,0,,0.69202,3.04948,0.19885,Azul,1,0
14,HG,75453,C,10,201820,0,,0.87269,1.44984,0.20631,Azul,1,0
11,HG,75453,C,10,201828,0,,0.87269,1.44984,0.20631,Azul,1,0
20,HG,75454,D,20,201828,0,,1.28246,0.35295,0.14216,Azul,1,0
19,HG,75454,D,20,201820,0,,1.28246,0.35295,0.14216,Azul,1,0
21,HG,75490,A,5,201820,0,,0.85481,0.45393,0.16289,Azul,1,0
9,HG,75490,A,5,201828,0,,0.85481,0.45393,0.16289,Azul,1,0
20,HG,75495,A,20,201808,0,,0.53627,2.50215,0.23911,Azul,1,1
20,HG,75495,A,20,201804,0,,0.53627,2.50215,0.23911,Azul,1,0
30,CH,75542,D,23,201824,0,,1.65012,-0.06305,0.18742,Azul,2,0
30,CH,75542,D,23,201832,0,,1.65012,-0.06305,0.18742,Azul,2,0
26,MA,75607,C,4,201818,0,,0.56888,1.97983,0.27557,Amarela,1,0
6,MA,75607,C,4,201826,0,,0.56888,1.97983,0.27557,Amarela,1,0
22,MT,75647,D,2,201822,0,,0.84556,1.45388,0.15797,Amarela,2,0
10,MT,75647,D,2,201830,0,,0.84556,1.45388,0.15797,Amarela,2,0
7,CH,75680,A,7,201832,0,,1.49793,1.68619,0.19044,Azul,2,0
23,CH,75680,A,7,201824,0,,1.49793,1.68619,0.19044,Azul,2,0
25,CH,75690,D,25,201812,0,,1.0997,1.158,0.11519,Azul,2,0
25,CH,75690,D,25,201816,0,,1.0997,1.158,0.11519,Azul,2,1
24,LC,75838,B,6,201823,0,,1.66925,2.32265,0.24619,Branco,2,0
6,LC,75838,B,6,201831,0,,1.66925,2.32265,0.24619,Branco,2,0
18,CH,75897,D,18,201816,0,,0.51694,2.30082,0.26575,Azul,2,1
18,CH,75897,D,18,201812,0,,0.51694,2.30082,0.26575,Azul,2,0
3,CH,75898,C,14,201816,0,,3.03038,1.87617,0.26269,Azul,2,1
3,CH,75898,C,14,201812,0,,3.03038,1.87617,0.26269,Azul,2,0
29,HG,75983,A,29,201828,0,,0.79338,1.04199,0.1765,Azul,1,0
24,HG,75983,A,29,201820,0,,0.79338,1.04199,0.1765,Azul,1,0
4,MA,75995,D,18,201826,0,,1.36134,1.96332,0.18643,Amarela,1,0
28,MA,75995,D,18,201818,0,,1.36134,1.96332,0.18643,Amarela,1,0
25,MT,76129,D,22,201822,0,,0.47446,0.68159,0.19779,Amarela,2,0
1,MT,76129,D,22,201830,0,,0.47446,0.68159,0.19779,Amarela,2,0
24,MT,76311,B,13,201830,0,,0.96227,1.92951,0.27434,Amarela,2,0
14,MT,76311,B,13,201822,0,,0.96227,1.92951,0.27434,Amarela,2,0
4,MA,76348,B,5,201806,0,,1.78353,2.11138,0.23741,Amarela,1,1
4,MA,76348,B,5,201802,0,,1.78353,2.11138,0.23741,Amarela,1,0
13,LP,76391,A,30,201807,1,BLG não rodou,,,,Cinza,1,1
13,LP,76391,A,30,201803,1,BLG não rodou,,,,Cinza,1,0
11,MT,76401,B,5,201822,0,,1.99271,2.94797,0.13791,Amarela,2,0
20,MT,76401,B,5,201830,0,,1.99271,2.94797,0.13791,Amarela,2,0
15,HG,76477,D,6,201804,0,,1.83821,3.75838,0.31059,Azul,1,0
15,HG,76477,D,6,201808,0,,1.83821,3.75838,0.31059,Azul,1,1
23,LC,76511,A,9,201815,0,,0.87483,0.91316,0.18308,Branco,2,1
23,LC,76511,A,9,201811,0,,0.87483,0.91316,0.18308,Branco,2,0
6,HG,76516,A,5,201808,0,,1.65399,-0.42492,0.19594,Azul,1,1
6,HG,76516,A,5,201804,0,,1.65399,-0.42492,0.19594,Azul,1,0
25,HG,76524,B,28,201828,0,,1.30119,0.42734,0.17914,Azul,1,0
17,HG,76524,B,28,201820,0,,1.30119,0.42734,0.17914,Azul,1,0
9,HG,76550,A,7,201808,0,,0.95676,0.425,0.1425,Azul,1,1
9,HG,76550,A,7,201804,0,,0.95676,0.425,0.1425,Azul,1,0
16,LC,76552,D,16,201831,0,,0.53236,1.70879,0.22167,Branco,2,0
14,LC,76552,D,16,201823,0,,0.53236,1.70879,0.22167,Branco,2,0
7,MT,76680,C,16,201830,0,,1.01738,1.33013,0.23214,Amarela,2,0
27,MT,76680,C,16,201822,0,,1.01738,1.33013,0.23214,Amarela,2,0
24,MT,76689,A,14,201822,0,,2.32047,2.48993,0.19827,Amarela,2,0
4,MT,76689,A,14,201830,0,,2.32047,2.48993,0.19827,Amarela,2,0
10,MA,76773,C,19,201806,1,bisblg < - 0.15,,,,Amarela,1,1
10,MA,76773,C,19,201802,1,bisblg < - 0.15,,,,Amarela,1,0
10,MT,76830,A,10,201822,0,,0.85656,2.61673,0.28538,Amarela,2,0
19,MT,76830,A,10,201830,0,,0.85656,2.61673,0.28538,Amarela,2,0
25,CI,77046,D,22,201805,0,,1.93654,2.18264,0.12642,Rosa,1,1
25,CI,77046,D,22,201801,0,,1.93654,2.18264,0.12642,Rosa,1,0
7,CN,77076,C,20,201829,0,,0.99679,2.47489,0.38748,Rosa,2,0
22,CN,77076,C,20,201821,0,,0.99679,2.47489,0.38748,Rosa,2,0
11,CN,77133,B,3,201829,0,,2.11488,2.7303,0.1558,Rosa,2,0
20,CN,77133,B,3,201821,0,,2.11488,2.7303,0.1558,Rosa,2,0
2,CI,77148,C,9,201805,0,,0.63381,1.47214,0.14517,Rosa,1,1
2,CI,77148,C,9,201801,0,,0.63381,1.47214,0.14517,Rosa,1,0
21,CN,77151,B,19,201813,0,,0.93304,2.64554,0.31997,Rosa,2,1
21,CN,77151,B,19,201809,0,,0.93304,2.64554,0.31997,Rosa,2,0
17,LP,77205,A,19,201807,0,,0.90435,1.23523,0.24954,Cinza,1,1
17,LP,77205,A,19,201803,0,,0.90435,1.23523,0.24954,Cinza,1,0
6,MT,77449,C,2,201814,0,,1.37683,2.68717,0.19586,Amarela,2,1
6,MT,77449,C,2,201810,0,,1.37683,2.68717,0.19586,Amarela,2,0
22,LP,77450,D,23,201807,0,,0.97808,0.49214,0.12751,Cinza,1,1
22,LP,77450,D,23,201803,0,,0.97808,0.49214,0.12751,Cinza,1,0
30,MT,77470,C,24,201814,0,,0.94096,2.10611,0.28076,Amarela,2,1
30,MT,77470,C,24,201810,0,,0.94096,2.10611,0.28076,Amarela,2,0
6,CH,77566,C,6,201832,0,,0.76259,2.50312,0.29556,Azul,2,0
3,CH,77566,C,6,201824,0,,0.76259,2.50312,0.29556,Azul,2,0
19,CH,77581,A,17,201816,0,,0.41265,0.32193,0.01867,Azul,2,1
19,CH,77581,A,17,201812,0,,0.41265,0.32193,0.01867,Azul,2,0
21,MT,77583,C,29,201822,0,,0.99544,2.48673,0.19566,Amarela,2,0
9,MT,77583,C,29,201830,0,,0.99544,2.48673,0.19566,Amarela,2,0
24,MT,77736,D,19,201814,0,,0.7542,3.66839,0.17844,Amarela,2,1
24,MT,77736,D,19,201810,0,,0.7542,3.66839,0.17844,Amarela,2,0
29,MA,77815,A,18,201806,1,BLG não rodou,,,,Amarela,1,1
29,MA,77815,A,18,201802,1,BLG não rodou,,,,Amarela,1,0
15,MT,77900,B,25,201830,0,,0.89087,2.66642,0.13942,Amarela,2,0
15,MT,77900,B,25,201822,0,,0.89087,2.66642,0.13942,Amarela,2,0
22,CI,78284,B,5,201805,0,,0.82829,0.47708,0.1774,Rosa,1,1
22,CI,78284,B,5,201801,0,,0.82829,0.47708,0.1774,Rosa,1,0
4,LC,78466,D,28,201823,0,,0.8611,2.46043,0.17226,Branco,2,0
28,LC,78466,D,28,201831,0,,0.8611,2.46043,0.17226,Branco,2,0
13,MT,78595,C,28,201822,0,,1.4235,3.192,0.16777,Amarela,2,0
23,MT,78595,C,28,201830,0,,1.4235,3.192,0.16777,Amarela,2,0
23,CN,78765,C,15,201813,0,,0.54571,1.30496,0.25555,Rosa,2,1
23,CN,78765,C,15,201809,0,,0.54571,1.30496,0.25555,Rosa,2,0
10,CN,78768,B,18,201829,0,,0.69822,2.21469,0.17717,Rosa,2,0
19,CN,78768,B,18,201821,0,,0.69822,2.21469,0.17717,Rosa,2,0
23,CH,78891,D,23,201816,0,,1.17822,1.65713,0.19108,Azul,2,1
23,CH,78891,D,23,201812,0,,1.17822,1.65713,0.19108,Azul,2,0
21,LC,78947,D,22,201815,0,,1.63189,0.79603,0.00421,Branco,2,1
21,LC,78947,D,22,201811,0,,1.63189,0.79603,0.00421,Branco,2,0
28,MT,79044,B,4,201822,0,,0.89222,1.41506,0.17798,Amarela,2,0
8,MT,79044,B,4,201830,0,,0.89222,1.41506,0.17798,Amarela,2,0
21,CH,79102,C,10,201824,0,,1.10208,1.09187,0.25096,Azul,2,0
10,CH,79102,C,10,201832,0,,1.10208,1.09187,0.25096,Azul,2,0
8,CH,79190,C,8,201816,0,,2.34596,2.60255,0.11245,Azul,2,1
8,CH,79190,C,8,201812,0,,2.34596,2.60255,0.11245,Azul,2,0
30,CI,79196,A,7,201801,0,,0.59893,3.10874,0.5,Rosa,1,0
30,CI,79196,A,7,201805,0,,0.59893,3.10874,0.5,Rosa,1,1
8,CN,79199,D,18,201809,0,,1.06781,2.17248,0.3091,Rosa,2,0
8,CN,79199,D,18,201813,0,,1.06781,2.17248,0.3091,Rosa,2,1
7,CN,79214,A,10,201821,0,,0.53194,1.0447,0.23315,Rosa,2,0
24,CN,79214,A,10,201829,0,,0.53194,1.0447,0.23315,Rosa,2,0
10,CH,79255,B,10,201816,0,,1.02348,-0.17935,0.22029,Azul,2,1
10,CH,79255,B,10,201812,0,,1.02348,-0.17935,0.22029,Azul,2,0
29,MT,79276,C,25,201810,0,,1.11882,3.97892,0.20535,Amarela,2,0
29,MT,79276,C,25,201814,0,,1.11882,3.97892,0.20535,Amarela,2,1
24,CH,79286,B,24,201816,0,,1.22172,1.46799,0.21517,Azul,2,1
24,CH,79286,B,24,201812,0,,1.22172,1.46799,0.21517,Azul,2,0
23,CI,79304,C,15,201805,0,,0.61082,1.36519,0.35104,Rosa,1,1
23,CI,79304,C,15,201801,0,,0.61082,1.36519,0.35104,Rosa,1,0
16,MT,79360,A,26,201822,0,,0.83549,1.8212,0.18571,Amarela,2,0
16,MT,79360,A,26,201830,0,,0.83549,1.8212,0.18571,Amarela,2,0
24,CN,79390,B,23,201821,0,,1.31206,2.6519,0.37079,Rosa,2,0
9,CN,79390,B,23,201829,0,,1.31206,2.6519,0.37079,Rosa,2,0
8,CI,79475,A,20,201805,0,,0.53934,1.60437,0.36239,Rosa,1,1
8,CI,79475,A,20,201801,0,,0.53934,1.60437,0.36239,Rosa,1,0
13,CI,79623,D,15,201825,0,,0.72275,2.599,0.12593,Rosa,1,0
10,CI,79623,D,15,201817,0,,0.72275,2.599,0.12593,Rosa,1,0
25,LC,79625,B,25,201815,0,,2.64439,0.59219,0.14943,Branco,2,1
25,LC,79625,B,25,201811,0,,2.64439,0.59219,0.14943,Branco,2,0
23,CH,79733,B,29,201832,0,,0.88986,0.64842,0.20649,Azul,2,0
6,CH,79733,B,29,201824,0,,0.88986,0.64842,0.20649,Azul,2,0
11,MA,79757,D,25,201818,0,,2.88296,1.45992,0.11019,Amarela,1,0
18,MA,79757,D,25,201826,0,,2.88296,1.45992,0.11019,Amarela,1,0
14,CH,79764,A,17,201824,0,,2.55967,1.90974,0.23791,Azul,2,0
17,CH,79764,A,17,201832,0,,2.55967,1.90974,0.23791,Azul,2,0
9,MT,79823,A,23,201814,0,,1.12245,1.2725,0.14526,Amarela,2,1
9,MT,79823,A,23,201810,0,,1.12245,1.2725,0.14526,Amarela,2,0
20,MT,79867,C,27,201814,0,,1.02255,2.00839,0.16494,Amarela,2,1
20,MT,79867,C,27,201810,0,,1.02255,2.00839,0.16494,Amarela,2,0
20,MA,79900,C,24,201826,0,,2.34205,2.49318,0.20667,Amarela,1,0
17,MA,79900,C,24,201818,0,,2.34205,2.49318,0.20667,Amarela,1,0
22,MT,79925,A,20,201830,0,,1.52024,1.82711,0.37079,Amarela,2,0
9,MT,79925,A,20,201822,0,,1.52024,1.82711,0.37079,Amarela,2,0
12,MT,79940,A,3,201822,0,,1.17351,1.98182,0.28071,Amarela,2,0
21,MT,79940,A,3,201830,0,,1.17351,1.98182,0.28071,Amarela,2,0
16,MT,79996,D,29,201814,0,,1.33294,1.68494,0.1145,Amarela,2,1
16,MT,79996,D,29,201810,0,,1.33294,1.68494,0.1145,Amarela,2,0
27,CN,80020,D,19,201813,0,,1.26567,3.32841,0.23826,Rosa,2,1
25,MT,80057,C,26,201814,0,,0.92887,3.76439,0.26369,Amarela,2,1
25,MT,80057,C,26,201810,0,,0.92887,3.76439,0.26369,Amarela,2,0
7,MT,80080,B,12,201814,0,,1.11434,4.08552,0.27951,Amarela,2,1
7,MT,80080,B,12,201810,0,,1.11434,4.08552,0.27951,Amarela,2,0
12,CN,80099,D,19,201821,0,,0.59382,2.40637,0.1865,Rosa,2,0
19,CN,80099,D,19,201829,0,,0.59382,2.40637,0.1865,Rosa,2,0
26,MT,80163,D,28,201814,0,,2.61075,2.11952,0.1599,Amarela,2,1
26,MT,80163,D,28,201810,0,,2.61075,2.11952,0.1599,Amarela,2,0
15,LP,80177,A,18,201827,0,,0.77481,1.59783,0.23107,Cinza,1,0
17,LP,80177,A,18,201819,0,,0.77481,1.59783,0.23107,Cinza,1,0
3,CN,80209,D,3,201813,0,,0.59794,1.14476,0.16148,Rosa,2,1
3,CN,80209,D,3,201809,0,,0.59794,1.14476,0.16148,Rosa,2,0
4,CI,80223,D,17,201805,0,,1.73471,1.19864,0.18383,Rosa,1,1
4,CI,80223,D,17,201801,0,,1.73471,1.19864,0.18383,Rosa,1,0
8,MT,80249,D,19,201822,0,,2.33867,2.55838,0.09858,Amarela,2,0
18,MT,80249,D,19,201830,0,,2.33867,2.55838,0.09858,Amarela,2,0
26,MT,80335,B,15,201830,0,,0.81965,3.73984,0.3659,Amarela,2,0
6,MT,80335,B,15,201822,0,,0.81965,3.73984,0.3659,Amarela,2,0
10,CN,80643,B,20,201813,0,,1.01464,2.28389,0.16659,Rosa,2,1
10,CN,80643,B,20,201809,0,,1.01464,2.28389,0.16659,Rosa,2,0
17,CN,80697,C,17,201813,0,,0.581,0.5655,0.21053,Rosa,2,1
17,CN,80697,C,17,201809,0,,0.581,0.5655,0.21053,Rosa,2,0
24,CN,80748,A,1,201813,0,,0.56731,2.16127,0.22778,Rosa,2,1
24,CN,80748,A,1,201809,0,,0.56731,2.16127,0.22778,Rosa,2,0
6,LP,80769,B,6,201807,0,,0.92818,1.34862,0.21227,Cinza,1,1
6,LP,80769,B,6,201803,0,,0.92818,1.34862,0.21227,Cinza,1,0
10,MT,80942,A,1,201814,0,,2.07008,2.11812,0.19186,Amarela,2,1
10,MT,80942,A,1,201810,0,,2.07008,2.11812,0.19186,Amarela,2,0
15,CN,81037,C,24,201813,0,,1.09139,3.22012,0.29886,Rosa,2,1
15,CN,81037,C,24,201809,0,,1.09139,3.22012,0.29886,Rosa,2,0
13,CN,81041,D,17,201821,0,,1.11655,2.67121,0.09185,Rosa,2,0
20,CN,81041,D,17,201829,0,,1.11655,2.67121,0.09185,Rosa,2,0
12,CI,81069,C,26,201825,0,,0.92944,2.28507,0.21594,Rosa,1,0
9,CI,81069,C,26,201817,0,,0.92944,2.28507,0.21594,Rosa,1,0
22,CN,81092,C,7,201813,0,,2.40271,2.4027,0.19961,Rosa,2,1
22,CN,81092,C,7,201809,0,,2.40271,2.4027,0.19961,Rosa,2,0
8,CN,81185,D,21,201821,0,,2.04913,2.06474,0.08951,Rosa,2,0
25,CN,81185,D,21,201829,0,,2.04913,2.06474,0.08951,Rosa,2,0
12,CN,81189,C,5,201813,0,,0.93839,4.272,0.31635,Rosa,2,1
12,CN,81189,C,5,201809,0,,0.93839,4.272,0.31635,Rosa,2,0
19,CN,81194,A,2,201813,0,,1.00882,3.55547,0.31705,Rosa,2,1
19,CN,81194,A,2,201809,0,,1.00882,3.55547,0.31705,Rosa,2,0
1,MT,81254,A,18,201814,0,,2.13362,2.5211,0.32763,Amarela,2,1
1,MT,81254,A,18,201810,0,,2.13362,2.5211,0.32763,Amarela,2,0
3,MT,81260,B,27,201830,0,,1.63381,2.20299,0.20738,Amarela,2,0
23,MT,81260,B,27,201822,0,,1.63381,2.20299,0.20738,Amarela,2,0
4,MT,81287,B,6,201822,0,,1.19295,2.01962,0.1521,Amarela,2,0
29,MT,81287,B,6,201830,0,,1.19295,2.01962,0.1521,Amarela,2,0
1,MT,81323,A,18,201822,0,,1.02201,3.33664,0.14661,Amarela,2,0
27,MT,81323,A,18,201830,0,,1.02201,3.33664,0.14661,Amarela,2,0
20,LP,87644,C,18,201807,0,,1.6842,2.23223,0.12159,Cinza,1,1
20,LP,87644,C,18,201803,0,,1.6842,2.23223,0.12159,Cinza,1,0
11,CN,87916,D,10,201813,0,,0.33657,2.06093,0.03687,Rosa,2,1
11,CN,87916,D,10,201809,0,,0.33657,2.06093,0.03687,Rosa,2,0
20,CN,88138,A,25,201813,0,,6.3399,2.54476,0.24022,Rosa,2,1
20,CN,88138,A,25,201809,0,,6.3399,2.54476,0.24022,Rosa,2,0
14,CH,88186,B,6,201812,0,,2.06692,2.25497,0.11351,Azul,2,0
30,LP,88459,D,28,201807,0,,1.44706,1.67619,0.12312,Cinza,1,1
30,LP,88459,D,28,201803,0,,1.44706,1.67619,0.12312,Cinza,1,0
9,CI,88756,D,27,201805,0,,0.92917,1.17255,0.09625,Rosa,1,1
9,CI,88756,D,27,201801,0,,0.92917,1.17255,0.09625,Rosa,1,0
19,LP,88827,C,17,201807,0,,0.18976,1.87205,0.05766,Cinza,1,1
19,LP,88827,C,17,201803,0,,0.18976,1.87205,0.05766,Cinza,1,0
2,CH,89251,C,2,201816,0,,0.9601,0.81021,0.44532,Azul,2,1
2,CH,89251,C,2,201812,0,,0.9601,0.81021,0.44532,Azul,2,0
15,LP,89264,D,13,201807,0,,0.67863,0.73719,0.09813,Cinza,1,1
15,LP,89264,D,13,201803,0,,0.67863,0.73719,0.09813,Cinza,1,0
22,HG,89293,A,21,201808,0,,0.72587,-0.0948,0.06351,Azul,1,1
22,HG,89293,A,21,201804,0,,0.72587,-0.0948,0.06351,Azul,1,0
13,MT,89365,B,11,201814,0,,1.45493,2.25029,0.21441,Amarela,2,1
13,MT,89365,B,11,201810,0,,1.45493,2.25029,0.21441,Amarela,2,0
29,CN,89548,B,26,201813,0,,7.19311,2.5711,0.08139,Rosa,2,1
29,CN,89548,B,26,201809,0,,7.19311,2.5711,0.08139,Rosa,2,0
8,MA,89620,A,2,201806,0,,0.9605,0.74119,0.02696,Amarela,1,1
8,MA,89620,A,2,201802,0,,0.9605,0.74119,0.02696,Amarela,1,0
18,LC,89746,D,20,201815,0,,2.45295,0.47315,0.0214,Branco,2,1
18,LC,89746,D,20,201811,0,,2.45295,0.47315,0.0214,Branco,2,0
17,CI,89853,B,13,201805,0,,0.67687,-0.69435,0.04688,Rosa,1,1
17,CI,89853,B,13,201801,0,,0.67687,-0.69435,0.04688,Rosa,1,0
28,CI,90340,D,25,201801,0,,2.28598,2.13854,0.16836,Rosa,1,0
14,CI,90388,B,3,201805,1,bisblg < - 0.15,,,,Rosa,1,1
14,CI,90388,B,3,201801,1,bisblg < - 0.15,,,,Rosa,1,0
14,LP,90429,C,12,201807,0,,0.49009,0.98012,0.01345,Cinza,1,1
14,LP,90429,C,12,201803,0,,0.49009,0.98012,0.01345,Cinza,1,0
19,MT,90673,D,20,201814,0,,1.43738,2.00233,0.19457,Amarela,2,1
19,MT,90673,D,20,201810,0,,1.43738,2.00233,0.19457,Amarela,2,0
4,CN,90746,B,27,201813,0,,1.0017,2.64139,0.27078,Rosa,2,1
4,CN,90746,B,27,201809,0,,1.0017,2.64139,0.27078,Rosa,2,0
14,CN,90775,B,28,201813,0,,1.64057,1.39049,0.24378,Rosa,2,1
14,CN,90775,B,28,201809,0,,1.64057,1.39049,0.24378,Rosa,2,0
25,CN,90846,D,30,201813,0,,0.38144,0.44918,0.08577,Rosa,2,1
25,CN,90846,D,30,201809,0,,0.38144,0.44918,0.08577,Rosa,2,0
14,HG,90925,D,13,201808,0,,1.09418,1.36435,0.19356,Azul,1,1
14,HG,90925,D,13,201804,0,,1.09418,1.36435,0.19356,Azul,1,0
28,CN,91064,D,11,201813,1,Item excluído por impedir a convergência (BLM -V1),,,,Rosa,2,1
28,CN,91064,D,11,201809,1,Item excluído por impedir a convergência (BLM -V1),,,,Rosa,2,0
21,LP,91368,C,20,201807,0,,0.48671,1.3539,0.04337,Cinza,1,1
21,LP,91368,C,20,201803,0,,0.48671,1.3539,0.04337,Cinza,1,0
10,LC,91511,A,12,201815,0,,0.58738,0.5951,0.02222,Branco,2,1
10,LC,91511,A,12,201811,0,,0.58738,0.5951,0.02222,Branco,2,0
12,LC,91564,C,13,201815,1,BLG não rodou,,,,Branco,2,1
12,LC,91564,C,13,201811,1,BLG não rodou,,,,Branco,2,0
15,LC,91782,A,14,201815,0,,1.61709,0.63172,0.01476,Branco,2,1
15,LC,91782,A,14,201811,0,,1.61709,0.63172,0.01476,Branco,2,0
29,LP,91883,C,27,201807,0,,0.29127,3.98529,0.18756,Cinza,1,1
29,LP,91883,C,27,201803,0,,0.29127,3.98529,0.18756,Cinza,1,0
6,CI,91997,C,14,201805,0,,0.84533,-0.84883,0.04858,Rosa,1,1
6,CI,91997,C,14,201801,0,,0.84533,-0.84883,0.04858,Rosa,1,0
18,MA,92028,C,3,201806,0,,1.22042,2.32841,0.27295,Amarela,1,1
