CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099
100,CN,39342,D,"21,0",0,,"2,07227","1,12818","0,2408",Cinza,PROVA CINZA,,"0,0",2018,"617,2530651092529","642,0032978057861","735,3441715240479"
101,CN,12210,C,"18,0",0,,"1,44775","0,19193","0,21385",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"528,1345844268799","562,8817081451416","696,0098743438721"
101,CN,111635,E,"14,0",0,,"1,8637","1,5452","0,17661",Cinza,PROVA CINZA,,"0,0",2018,"664,0522480010986","690,4022693634033","793,353796005249"
102,CN,8041,B,"23,0",0,,"3,04011","2,6829","0,1075",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"776,7693996429443","792,3214435577393","854,9778461456299"
102,CN,111630,D,"19,0",0,,"1,44722","1,54204","0,09725",Cinza,PROVA CINZA,,"0,0",2018,"672,7783679962158","705,2819728851318","836,7745876312256"
103,CN,62499,D,"17,0",0,,"3,20508","1,25772","0,17322",Cinza,PROVA CINZA,,"0,0",2018,"631,446123123169","646,7359066009521","706,5765857696533"
103,CN,86038,C,"6,0",0,,"2,39555","1,09776","0,23861",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"613,7435436248779","635,120153427124","715,839147567749"
104,CN,40798,D,"26,0",0,,"4,1569","0,95416","0,12654",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"601,1121273040771","612,5967502593994","658,5066318511963"
104,CN,88496,C,"11,0",0,,"1,17373","2,03465","0,14095",Cinza,PROVA CINZA,,"0,0",2018,"722,238302230835","763,2272243499756","926,0599613189697"
105,CN,12591,B,"28,0",0,,"4,53397","1,35731","0,08292",Cinza,PROVA CINZA,,"0,0",2018,"641,991376876831","652,2982120513916","694,2121982574463"
105,CN,50091,A,"30,0",0,,"3,40786","1,18914","0,12648",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"625,8647441864014","639,8718357086182","695,8715915679932"
106,CN,12112,B,"13,0",0,,"2,65104","0,94064","0,21711",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"598,7803936004639","617,7990436553955","690,5310153961182"
106,CN,67958,C,"19,0",0,,"3,9208","1,41415","0,11735",Cinza,PROVA CINZA,,"0,0",2018,"647,7158069610596","659,834623336792","708,4624767303467"
107,CN,82306,C,"1,0",0,,"4,08723","1,42925","0,18667",Cinza,PROVA CINZA,,"0,0",2018,"646,9624042510986","659,0526103973389","706,0520648956299"
107,CN,88032,A,"23,0",0,,"3,63295","1,38608","0,18621",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"643,1667804718018","656,7637920379639","709,6378803253174"
108,CN,60359,A,"18,0",0,,"1,37076","2,55861","0,08688",Cinza,PROVA CINZA,,"0,0",2018,"776,268720626831","810,4174137115479","949,1102695465088"
108,CN,66832,D,"8,0",0,,"2,48355","0,91233","0,28104",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"592,4813747406006","613,8174533843994","692,1617984771729"
109,CN,97538,E,"2,0",0,,"2,42194","1,36482","0,17713",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"643,7890529632568","664,0737056732178","743,300199508667"
109,CN,111394,C,"26,0",0,,"2,58095","2,06279","0,24535",Cinza,PROVA CINZA,,"0,0",2018,"709,585428237915","729,5267581939697","804,5165538787842"
110,CN,61010,B,"17,0",0,,"2,81843","1,59856","0,11392",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"668,7538623809814","685,5838298797607","753,2088756561279"
110,CN,76034,B,"22,0",0,,"3,2733","1,82425","0,09321",Cinza,PROVA CINZA,,"0,0",2018,"690,7670497894287","705,1126956939697","763,2248401641846"
111,CN,82909,D,"29,0",0,,"2,33756","1,05073","0,2738",Cinza,PROVA CINZA,,"0,0",2018,"606,889009475708","629,4171810150146","712,5608921051025"
111,CN,88641,D,"14,0",0,,"2,85187","0,84789","0,13263",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"592,850923538208","609,6451282501221","676,6026020050049"
112,CN,11276,D,"25,0",0,,"4,04524","1,47668","0,2267",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"650,4337787628174","662,9817485809326","710,7059955596924"
112,CN,43554,D,"5,0",0,,"2,76937","1,50273","0,18595",Cinza,PROVA CINZA,,"0,0",2018,"656,2631130218506","674,0992069244385","743,457555770874"
113,CN,76029,D,"8,0",0,,"1,57501","2,57259","0,3311",Cinza,PROVA CINZA,,"0,0",2018,"753,7834644317627","789,081335067749","913,6717319488525"
113,CN,85474,A,"1,0",0,,"1,50003","0,83271","0,257",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"587,815523147583","622,4386692047119","751,6806125640869"
114,CN,54768,A,"24,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"10499,998807907104","10499,998807907104","10499,998807907104"
114,CN,111533,A,"3,0",0,,"1,50152","1,93822","0,08461",Cinza,PROVA CINZA,,"0,0",2018,"712,6109600067139","743,75319480896","870,3415393829346"
115,CN,10796,A,"21,0",0,,"2,89847","0,66801","0,10599",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"575,751543045044","592,0498371124268","657,7603816986084"
115,CN,87724,E,"28,0",0,,"1,71388","1,29656","0,10169",Cinza,PROVA CINZA,,"0,0",2018,"645,0622081756592","672,5709438323975","783,6501598358154"
116,CN,89518,C,"5,0",0,,"3,91646","1,31695","0,14694",Cinza,PROVA CINZA,,"0,0",2018,"637,1443271636963","649,468183517456","698,2986927032471"
116,CN,97580,C,"24,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"10499,998807907104","10499,998807907104","10499,998807907104"
117,CN,85594,E,"3,0",0,,"2,66224","0,81138","0,30552",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"580,786943435669","601,1383533477783","674,5140552520752"
117,CN,111653,A,"2,0",0,,"1,11154","0,37898","0,09388",Cinza,PROVA CINZA,,"0,0",2018,"562,4024868011475","604,6550273895264","775,803804397583"
118,CN,59858,A,"25,0",0,,"3,48757","1,61171","0,17521",Cinza,PROVA CINZA,,"0,0",2018,"666,3148403167725","680,3839206695557","735,3894710540771"
118,CN,96480,E,"11,0",0,,"1,64965","0,84138","0,18067",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"594,5985317230225","624,443769454956","740,8063411712646"
119,CN,86222,D,"23,0",0,,"3,34738","0,81755","0,28074",Cinza,PROVA CINZA,,"0,0",2018,"582,6966762542725","598,5205173492432","656,6445827484131"
119,CN,90228,E,"20,0",0,,"1,23446","1,32274","0,27159",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"635,9927654266357","678,5695552825928","835,9568119049072"
120,CN,12199,B,"17,0",0,,"1,89006","1,7307","0,23529",Cinza,PROVA CINZA,,"0,0",2018,"678,3502101898193","705,3749561309814","807,6350688934326"
120,CN,84856,C,"16,0",0,,"1,57917","0,82131","0,19718",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"591,7255878448486","623,2278347015381","745,0239658355713"
121,CN,85191,A,"26,0",0,,"2,01969","1,18084","0,20235",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"625,2520084381104","649,9664783477783","745,2576160430908"
121,CN,111720,C,"30,0",0,,"2,03842","1,28024","0,1488",Cinza,PROVA CINZA,,"0,0",2018,"638,3864879608154","662,0900630950928","755,9268474578857"
122,CN,96317,E,"15,0",0,,"4,74364","0,85268","0,22519",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"587,670087814331","598,3583927154541","639,0492916107178"
122,CN,111395,E,"6,0",0,,"1,74195","2,00253","0,12818",Cinza,PROVA CINZA,,"0,0",2018,"713,7410640716553","741,168737411499","850,7411479949951"
123,CN,84299,B,"19,0",0,,"2,2147","1,22281","0,29782",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"622,445821762085","646,7335224151611","734,8244190216064"
123,CN,111463,A,"1,0",0,,"1,7303","2,07699","0,24838",Cinza,PROVA CINZA,,"0,0",2018,"712,3749256134033","742,1891689300537","854,0956974029541"
124,CN,11364,E,"5,0",0,,"1,77599","1,94441","0,15274",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"706,073522567749","733,3390712738037","841,0875797271729"
124,CN,111411,B,"10,0",0,,"1,25858","0,79603","0,19389",Cinza,PROVA CINZA,,"0,0",2018,"591,9783115386963","631,4246654510498","784,1818332672119"
125,CN,12839,D,"10,0",0,,"3,36078","0,63796","0,1698",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"569,3309307098389","583,8840007781982","640,9304141998291"
125,CN,111414,E,"27,0",0,,"2,04034","1,92499","0,21775",Cinza,PROVA CINZA,,"0,0",2018,"698,584794998169","723,30641746521","817,8155422210693"
126,CN,96607,C,"3,0",0,,"2,19256","0,45271","0,17136",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"553,6692142486572","575,9971141815186","663,4538173675537"
126,CN,111761,A,"7,0",0,,"2,03133","1,98006","0,20358",Cinza,PROVA CINZA,,"0,0",2018,"705,0530910491943","729,6459674835205","824,4054317474365"
127,CN,61404,E,"19,0",0,,"2,50487","1,90444","0,1037",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"700,8998394012451","719,7396755218506","795,7546710968018"
127,CN,111637,E,"9,0",0,,"2,65752","1,59508","0,15058",Cinza,PROVA CINZA,,"0,0",2018,"667,3781871795654","685,5766773223877","757,5671672821045"
128,CN,98109,E,"28,0",0,,"2,57203","0,47885","0,17328",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"554,9519062042236","574,0063190460205","648,5764980316162"
128,CN,111612,A,"12,0",0,,"4,95113","0,77702","0,26199",Cinza,PROVA CINZA,,"0,0",2018,"578,9272785186768","589,4582271575928","628,6447048187256"
129,CN,14147,C,"17,0",0,,"2,36027","1,97375","0,11389",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"708,0023288726807","728,0962467193604","808,8510036468506"
129,CN,111456,B,"2,0",0,,"0,92339","1,76478","0,08431",Cinza,PROVA CINZA,,"0,0",2018,"707,0629596710205","757,6959133148193","963,5345935821533"
130,CN,85461,B,"1,0",0,,"5,87933","0,8937","0,1635",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"592,6649570465088","600,9523868560791","633,5394382476807"
130,CN,87205,D,"23,0",0,,"2,18742","1,54804","0,13671",Cinza,PROVA CINZA,,"0,0",2018,"665,1012897491455","687,0453357696533","774,3780612945557"
131,CN,61264,B,"14,0",0,,"1,85116","1,38202","0,14086",Cinza,PROVA CINZA,,"0,0",2018,"650,1119136810303","676,0995388031006","779,3419361114502"
131,CN,90304,D,"21,0",0,,"2,17252","1,17266","0,15007",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"626,9185543060303","649,1773128509521","737,2324466705322"
132,CN,11526,C,"21,0",0,,"1,62341","0,557","0,27893",Cinza,PROVA CINZA,,"0,0",2018,"557,8176975250244","590,3975963592529","710,2100849151611"
132,CN,41039,B,"13,0",0,,"1,63931","0,87715","0,26297",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"591,322660446167","623,1586933135986","741,5239810943604"
133,CN,98187,C,"9,0",0,,"2,024","0,51386","0,15553",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"561,4297389984131","585,3931903839111","679,9666881561279"
133,CN,111506,A,"4,0",0,,"1,87928","1,01563","0,07272",Cinza,PROVA CINZA,,"0,0",2018,"617,2268390655518","641,9723033905029","743,0069446563721"
134,CN,16999,E,"22,0",0,,"2,68842","1,95733","0,33186",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"693,6447620391846","714,3418788909912","787,3432636260986"
134,CN,111408,C,"6,0",0,,"1,24846","1,46128","0,08248",Cinza,PROVA CINZA,,"0,0",2018,"668,9016819000244","706,3190937042236","858,5374355316162"
135,CN,66646,E,"15,0",0,,"2,38835","0,44914","0,13382",Cinza,PROVA CINZA,,"0,0",2018,"554,4822216033936","574,5499134063721","654,5131206512451"
135,CN,90034,D,"20,0",0,,"2,84593","0,56185","0,19427",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"561,6419315338135","579,0894031524658","646,6476917266846"
136,MT,40459,B,"14,0",0,,"1,9829","2,07442","0,16681",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"717,0073986053467","741,628885269165","838,2837772369385"
136,MT,111725,A,"26,0",0,,"1,47034","3,31311","0,1424",Cinza,PROVA CINZA,,"0,0",2018,"846,1849689483643","878,9293766021729","1008,9342594146729"
137,MT,81870,A,"6,0",0,,"1,28198","0,43343","0,22049",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"552,7369976043701","592,1595096588135","742,6278591156006"
137,MT,86988,D,"13,0",0,,"1,41648","1,88079","0,16685",Cinza,PROVA CINZA,,"0,0",2018,"701,4672756195068","735,9354496002197","871,2403774261475"
138,MT,30331,C,"3,0",0,,"2,55414","2,6677","0,22815",Cinza,PROVA CINZA,,"0,0",2018,"771,071195602417","790,9648418426514","866,5649890899658"
138,MT,89750,B,"5,0",0,,"1,50625","1,98946","0,20665",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"708,1787586212158","741,4143085479736","869,2567348480225"
139,MT,30871,E,"26,0",0,,"1,73921","0,51965","0,14854",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"564,1262531280518","591,9044017791748","701,8821239471436"
139,MT,82123,A,"1,0",0,,"1,75065","2,4194","0,14805",Cinza,PROVA CINZA,,"0,0",2018,"754,0552616119385","781,6450595855713","890,8979892730713"
140,MT,68273,B,"30,0",0,,"1,77477","1,93949","0,18855",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"703,1123638153076","730,9882640838623","839,2493724822998"
140,MT,111477,C,"18,0",0,,"0,83472","3,8538","0,16719",Cinza,PROVA CINZA,,"0,0",2018,"908,0498218536377","966,5529727935791","1196,166753768921"
141,MT,32189,E,"22,0",0,,"1,86031","2,95","0,17211",Cinza,PROVA CINZA,,"0,0",2018,"804,8479557037354","831,1741352081299","934,2591762542725"
141,MT,86427,D,"20,0",0,,"2,68024","0,2269","0,13142",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"531,3198566436768","549,1774082183838","620,4144954681396"
142,MT,16949,C,"3,0",0,,"2,29135","1,87822","0,18353",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"695,1968669891357","716,7212963104248","800,523042678833"
142,MT,32953,D,"25,0",0,,"3,16831","1,44943","0,19086",Cinza,PROVA CINZA,,"0,0",2018,"649,9831676483154","665,6210422515869","726,2794971466064"
143,MT,5990,D,"21,0",0,,"1,929","3,008","0,185",Cinza,PROVA CINZA,,"0,0",2018,"809,4637393951416","835,0555896759033","934,6168041229248"
143,MT,31817,E,"1,0",0,,"1,11015","0,32773","0,19704",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"546,4379787445068","591,2463665008545","764,4956111907959"
144,MT,30334,B,"9,0",0,,"2,06044","2,07975","0,28711",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"709,0084552764893","734,8601818084717","829,3836116790771"
144,MT,98070,A,"8,0",0,,"2,10243","1,89084","0,11933",Cinza,PROVA CINZA,,"0,0",2018,"700,728178024292","723,3517169952393","814,0556812286377"
145,MT,16115,B,"27,0",0,,"2,42591","0,70311","0,14426",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"579,2372226715088","599,104642868042","677,9139041900635"
145,MT,85892,B,"12,0",0,,"0,32259","4,77908","0,02107",Cinza,PROVA CINZA,,"0,0",2018,"1084,779977798462","1225,8284091949463","1811,8946552276611"
146,MT,26265,D,"24,0",0,,"3,56575","1,10866","0,1985",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"615,0667667388916","629,0309429168701","682,9802989959717"
146,MT,111718,E,"29,0",0,,"0,24681","3,47775","0,02647",Cinza,PROVA CINZA,,"0,0",2018,"985,4047298431396","1170,1576709747314","1936,4945888519287"
147,MT,85357,D,"5,0",0,,"1,62495","2,27702","0,14806",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"740,7538890838623","770,4775333404541","888,1824016571045"
147,MT,111554,B,"23,0",0,,"2,77807","3,31893","0,28666",Cinza,PROVA CINZA,,"0,0",2018,"832,6857089996338","851,8521785736084","921,9520092010498"
148,MT,66986,A,"29,0",0,,"2,5285","1,21047","0,25933",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"623,6045360565186","644,1824436187744","720,8817005157471"
148,MT,96201,B,"20,0",0,,"3,58407","2,94242","0,1875",Cinza,PROVA CINZA,,"0,0",2018,"798,8159656524658","812,6108646392822","866,2121295928955"
149,MT,16331,C,"16,0",0,,"1,41371","0,60518","0,19362",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"571,5601444244385","606,6696643829346","742,6636219024658"
149,MT,111523,C,"17,0",0,,"0,89075","3,58175","0,2242",Cinza,PROVA CINZA,,"0,0",2018,"871,1211681365967","928,0054569244385","1144,6707248687744"
150,MT,7410,C,"12,0",0,,"2,965","2,078","0,291",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"708,3027362823486","726,3319492340088","792,0591831207275"
150,MT,18456,B,"21,0",0,,"2,60715","3,02371","0,30706",Cinza,PROVA CINZA,,"0,0",2018,"801,9106388092041","822,7245807647705","897,6714611053467"
151,MT,26563,E,"10,0",0,,"2,06092","0,62653","0,20214",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"569,6909427642822","593,9071178436279","687,2909069061279"
151,MT,61172,C,"26,0",0,,"1,88752","2,03259","0,09961",Cinza,PROVA CINZA,,"0,0",2018,"717,36741065979","742,3179149627686","843,1594371795654"
152,MT,96234,C,"22,0",0,,"1,65029","2,15215","0,23445",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"721,33469581604","752,2671222686768","869,3711757659912"
152,MT,111609,A,"9,0",0,,"1,91344","0,1217","0,34263",Cinza,PROVA CINZA,,"0,0",2018,"508,1765651702881","537,5998020172119","640,3748989105225"
153,MT,15884,D,"8,0",0,,"1,0681","2,89341","0,16386",Cinza,PROVA CINZA,,"0,0",2018,"807,4371814727783","853,0657291412354","1032,442331314087"
153,MT,28698,C,"3,0",0,,"2,45783","1,71544","0,16215",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"679,4922351837158","699,3024349212646","777,2390842437744"
154,MT,17183,C,"12,0",0,,"1,69434","2,57559","0,23853",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"763,1771564483643","793,3967113494873","907,5205326080322"
154,MT,111434,D,"30,0",0,,"1,1816","3,44272","0,1365",Cinza,PROVA CINZA,,"0,0",2018,"863,3534908294678","903,972864151001","1065,6445026397705"
155,MT,17745,E,"8,0",0,,"1,77703","2,32525","0,13517",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"745,2981472015381","772,287130355835","879,7733783721924"
155,MT,111535,A,"14,0",0,,"1,32842","2,32157","0,20359",Cinza,PROVA CINZA,,"0,0",2018,"742,9306507110596","780,53879737854","925,4376888275146"
156,MT,29938,C,"3,0",0,,"1,15923","1,57022","0,17437",Cinza,PROVA CINZA,,"0,0",2018,"672,5852489471436","714,8926258087158","880,3646564483643"
156,MT,88445,A,"4,0",0,,"2,17614","1,26877","0,08276",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"639,9290561676025","661,3986492156982","748,7289905548096"
157,MT,83742,C,"2,0",0,,"1,78838","2,97454","0,24777",Cinza,PROVA CINZA,,"0,0",2018,"802,0298480987549","830,8618068695068","939,1229152679443"
157,MT,97562,B,"25,0",0,,"1,43472","0,70384","0,22398",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"578,4432888031006","613,755464553833","748,2664585113525"
158,MT,12922,C,"28,0",0,,"3,0651","1,86549","0,14637",Cinza,PROVA CINZA,,"0,0",2018,"693,5327053070068","709,275484085083","771,6648578643799"
158,MT,29269,C,"18,0",0,,"2,74932","1,3515","0,18733",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"641,1211490631104","659,1026782989502","728,9783954620361"
159,MT,53559,D,"28,0",0,,"2,92985","1,87774","0,13712",Cinza,PROVA CINZA,,"0,0",2018,"695,4448223114014","711,8313312530518","777,0388126373291"
159,MT,63649,E,"29,0",0,,"1,69385","1,31902","0,14411",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"644,6950435638428","673,1479167938232","786,017656326294"
160,MT,24100,E,"13,0",0,,"2,28502","3,05104","0,09516",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"816,9643878936768","837,5303745269775","920,7956790924072"
160,MT,66805,E,"20,0",0,,"4,68954","1,506","0,12012",Cinza,PROVA CINZA,,"0,0",2018,"655,8029651641846","665,947675704956","706,6171169281006"
161,MT,15292,B,"16,0",0,,"3,33463","1,86899","0,21641",Cinza,PROVA CINZA,,"0,0",2018,"690,6764507293701","705,7898044586182","763,6063098907471"
161,MT,60664,D,"17,0",0,,"2,55016","1,47726","0,11407",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"657,55295753479","676,154375076294","750,8962154388428"
162,MT,68923,E,"16,0",0,,"1,89724","2,49477","0,12405",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"762,1042728424072","787,2335910797119","887,79616355896"
162,MT,111468,B,"5,0",0,,"1,36078","1,1564","0,02623",Cinza,PROVA CINZA,,"0,0",2018,"640,618085861206","674,1254329681396","813,1163120269775"
163,MT,25028,D,"21,0",0,,"2,44694","1,50791","0,13123",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"660,2518558502197","679,8093318939209","757,8365802764893"
163,MT,32905,D,"27,0",0,,"2,18007","1,80201","0,15123",Cinza,PROVA CINZA,,"0,0",2018,"689,7585391998291","711,9529247283936","799,7148036956787"
164,MT,12961,D,"28,0",0,,"1,87811","3,39861","0,04208",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"857,1546077728271","881,5877437591553","982,4221134185791"
164,MT,111628,A,"15,0",0,,"1,23644","3,86545","0,18943",Cinza,PROVA CINZA,,"0,0",2018,"899,6050357818604","939,6426677703857","1095,0534343719482"
165,MT,26367,C,"7,0",0,,"2,11653","2,80061","0,15195",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"789,8657321929932","812,734842300415","903,1407833099365"
165,MT,111692,E,"6,0",0,,"2,43833","1,50312","0,09519",Cinza,PROVA CINZA,,"0,0",2018,"661,4248752593994","680,6986331939697","758,7282657623291"
166,MT,26992,C,"11,0",0,,"2,76044","1,25047","0,16759",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"631,8848133087158","649,5778560638428","719,0148830413818"
166,MT,98294,E,"25,0",0,,"1,25148","0,88381","0,13308",Cinza,PROVA CINZA,,"0,0",2018,"606,7101955413818","644,9882984161377","797,5809574127197"
167,MT,24671,A,"27,0",0,,"1,8308","3,56179","0,33039",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"853,2612323760986","883,6047649383545","990,7739162445068"
167,MT,111487,D,"27,0",0,,"3,53913","1,54995","0,19735",Cinza,PROVA CINZA,,"0,0",2018,"659,2695713043213","673,3291149139404","727,6742458343506"
168,MT,32823,B,"20,0",0,,"4,12503","1,80878","0,11293",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"686,9833469390869","698,4775066375732","744,678258895874"
168,MT,86027,B,"22,0",0,,"1,4909","3,45729","0,09597",Cinza,PROVA CINZA,,"0,0",2018,"863,849401473999","895,3826427459717","1023,0057239532471"
169,MT,24505,E,"19,0",0,,"2,42636","2,72226","0,09187",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"783,5404872894287","802,8762340545654","881,2658786773682"
169,MT,62736,E,"2,0",0,,"2,43503","1,6332","0,12168",Cinza,PROVA CINZA,,"0,0",2018,"673,267126083374","692,8222179412842","771,1570262908936"
170,MT,9343,B,"8,0",0,,"2,56898","2,61737","0,2289",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"765,9714221954346","785,7625484466553","860,9335422515869"
170,MT,30294,X,"4,0",1,Anulado,,,,Cinza,PROVA CINZA,,"0,0",2018,"10499,998807907104","10499,998807907104","10499,998807907104"
171,MT,7697,D,"19,0",0,,"3,766","2,06","0,156",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"711,3831043243408","724,2648601531982","775,0957012176514"
171,MT,111512,B,"24,0",0,,"2,94976","1,27294","0,19298",Cinza,PROVA CINZA,,"0,0",2018,"632,6143741607666","649,4348049163818","714,6041393280029"
172,MT,32450,A,"23,0",0,,"1,97144","1,7383","0,16485",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"683,5739612579346","708,3098888397217","805,5036067962646"
172,MT,111557,C,"11,0",0,,"1,67338","3,02425","0,21851",Cinza,PROVA CINZA,,"0,0",2018,"809,7832202911377","839,9431705474854","955,1875591278076"
173,MT,23720,B,"26,0",0,,"2,31191","2,61753","0,06719",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"774,728536605835","794,7938442230225","876,8813610076904"
173,MT,84768,A,"19,0",0,,"2,42824","2,08891","0,13961",Cinza,PROVA CINZA,,"0,0",2018,"718,0302143096924","737,8284931182861","816,5233135223389"
174,MT,23807,D,"11,0",0,,"1,74939","1,4117","0,19222",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"650,1977443695068","678,5433292388916","788,4232997894287"
174,MT,111594,E,"7,0",0,,"2,66415","1,64983","0,09545",Cinza,PROVA CINZA,,"0,0",2018,"675,1434803009033","692,786455154419","764,202356338501"
175,MT,12770,B,"28,0",0,,"2,407","2,637","0,222",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"768,6178684234619","789,6344661712646","869,793176651001"
175,MT,28815,D,"29,0",0,,"2,15655","3,72556","0,14695",Cinza,PROVA CINZA,,"0,0",2018,"882,4508190155029","904,8335552215576","993,5133457183838"
176,MT,29500,A,"11,0",0,,"2,44385","1,98197","0,08633",Cinza,PROVA CINZA,,"0,0",2018,"709,6664905548096","728,8162708282471","806,6051006317139"
176,MT,29575,D,"25,0",0,,"1,43852","1,67651","0,11455",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"685,0378513336182","718,0206775665283","850,5241870880127"
177,MT,11253,D,"21,0",0,,"2,54802","2,70784","0,09804",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"781,301736831665","799,7696399688721","874,4590282440186"
177,MT,82367,B,"5,0",0,,"1,46307","2,90397","0,16934",Cinza,PROVA CINZA,,"0,0",2018,"803,1504154205322","836,5719318389893","967,604398727417"
178,MT,38777,B,"7,0",0,,"1,59312","1,67797","0,18044",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"678,6482334136963","709,5448970794678","830,0344944000244"
178,MT,111524,A,"10,0",0,,"3,86138","1,36143","0,14915",Cinza,PROVA CINZA,,"0,0",2018,"641,6027545928955","654,1173458099365","703,6559581756592"
