CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
88,CH,83910,A,"15,0",0,,"1,50702","-0,00345","0,24805",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"494,6606159210205","539,2782688140869","667,7572727203369","62,4",Cluster 0
89,CH,85147,D,"20,0",0,,"2,21574","-0,25134","0,14176",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"478,4743785858154","506,49094581604","592,7555561065674","57,09",Cluster 0
90,CH,97631,C,"20,0",0,,"1,87753","-0,02282","0,14179",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"501,9752979278565","535,0391864776611","636,8415355682373","57,09",Cluster 0
46,CH,96361,C,"29,0",0,,"1,42267","-0,08446","0,21669",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"489,7921085357666","535,8116626739502","671,3359355926514","60,83",Cluster 0
47,CH,83820,B,"12,0",0,,"2,24266","0,19945","0,14787",Amarela,PROVA AMARELA,,"0,0",2019,"523,1587886810303","550,9464740753174","636,2287998199463","57,39",Cluster 0
47,CH,88078,A,"26,0",0,,"1,13339","0,05458","0,23513",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"500,687837600708","559,3459606170654","729,874849319458","61,76",Cluster 0
48,CH,77940,A,"16,0",0,,"1,69265","-0,16281","0,19993",Amarela,PROVA AMARELA,,"0,0",2019,"483,72435569763184","521,902322769165","635,570764541626","60,0",Cluster 0
50,CH,45168,B,"12,0",0,,"2,56996","0,69017","0,24002",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"566,603422164917","592,5838947296143","667,8383350372314","62,0",Cluster 0
50,CH,84811,A,"2,0",0,,"2,78428","0,48121","0,18255",Amarela,PROVA AMARELA,,"0,0",2019,"549,0224361419678","571,936845779419","640,8970355987549","59,13",Cluster 0
51,CH,81818,C,"23,0",0,,"2,38508","0,67408","0,18918",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"568,0673122406006","594,9442386627197","675,5082607269287","59,46",Cluster 0
51,CH,96447,D,"20,0",0,,"3,56414","0,51626","0,13663",Amarela,PROVA AMARELA,,"0,0",2019,"554,0530681610107","571,4147090911865","625,0135898590088","56,83",Cluster 0
52,CH,96302,B,"7,0",0,,"1,13705","0,24894","0,00655",Amarela,PROVA AMARELA,,"0,0",2019,"545,3031063079834","596,1863994598389","762,2711658477783","50,33",Cluster 0
54,CH,118033,C,"6,0",0,,"3,33353","0,6595","0,32563",Amarela,PROVA AMARELA,,"0,0",2019,"559,2982769012451","581,1898708343506","639,998197555542","66,28",Cluster 0
56,CH,45145,E,"18,0",0,,"2,3355","-0,7525","0,18114",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"425,910234451294","453,1996250152588","535,3968143463135","59,06",Cluster 0
57,CH,111844,E,"11,0",0,,"2,33881","0,22143","0,04965",Amarela,PROVA AMARELA,,"0,0",2019,"530,1682949066162","555,3977489471436","636,4219188690186","52,48",Cluster 0
59,CH,78903,C,"11,0",0,,"1,5682","-0,25115","0,00814",Amarela,PROVA AMARELA,,"0,0",2019,"489,5823001861572","526,5014171600342","646,9385623931885","50,41",Cluster 0
61,CH,40836,D,"16,0",0,,"2,7524","0,48486","0,18766",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"549,1344928741455","572,399377822876","642,1988010406494","59,38",Cluster 0
63,CH,118158,C,"6,0",0,,"2,22546","0,46653","0,15939",Amarela,PROVA AMARELA,,"0,0",2019,"549,208402633667","577,4228572845459","663,4705066680908","57,97",Cluster 0
67,CH,87057,D,"20,0",0,,"1,22262","0,2453","0,17471",Amarela,PROVA AMARELA,,"0,0",2019,"527,4789333343506","579,3731212615967","736,2716197967529","58,74",Cluster 0
68,CH,16894,B,"15,0",0,,"2,08568","0,34336","0,18516",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"535,3634357452393","566,0097599029541","658,0941677093506","59,26",Cluster 0
68,CH,85139,B,"24,0",0,,"2,89534","0,60872","0,22906",Amarela,PROVA AMARELA,,"0,0",2019,"559,3388080596924","582,1840763092041","648,8840579986572","61,45",Cluster 0
69,CH,87749,A,"11,0",0,,"2,67268","-0,28183","0,19225",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"472,2397327423096","496,2794780731201","568,2008266448975","59,61",Cluster 0
70,CH,95413,C,"11,0",0,,"2,02759","0,56987","0,1785",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"558,5067272186279","589,8802280426025","684,5300197601318","58,92",Cluster 0
75,CH,84147,A,"25,0",0,,"2,067","0,32546","0,20034",Amarela,PROVA AMARELA,,"0,0",2019,"532,5214862823486","563,7948513031006","656,8806171417236","60,02",Cluster 0
80,CH,47296,B,"5,0",0,,"2,1292","0,65458","0,17403",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"567,1947002410889","596,9803333282471","687,0667934417725","58,7",Cluster 0
82,CH,66498,C,"30,0",0,,"1,31749","0,44063","0,18259",Amarela,PROVA AMARELA,,"0,0",2019,"545,9659099578857","594,3911075592041","740,1244640350342","59,13",Cluster 0
82,CH,78941,A,"7,0",0,,"1,612","0,52631","0,20801",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"551,8929958343506","592,231035232544","711,7049694061279","60,4",Cluster 0
83,CH,97136,E,"3,0",0,,"3,81404","0,33724","0,18193",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"534,404993057251","551,1252880096436","601,4626026153564","59,1",Cluster 0
85,CH,112135,A,"27,0",0,,"2,05925","0,34452","0,21848",Amarela,PROVA AMARELA,,"0,0",2019,"533,1008434295654","564,9416446685791","658,5924625396729","60,92",Cluster 0
88,CH,118108,C,"22,0",0,,"2,80224","0,44492","0,21353",Amarela,PROVA AMARELA,,"0,0",2019,"543,7700748443604","567,0754909515381","635,8520984649658","60,68",Cluster 0
77,CH,28007,E,"17,0",0,,"4,18164","-0,02553","0,17428",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"498,3227252960205","513,4909152984619","559,3626499176025","58,71",Cluster 0
