CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
38,CH,97986,A,"28,0",0,,"3,11004","0,91285","0,18011",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"592,2024250030518","612,680196762085","674,3996143341064","59,01",Cluster 2
39,CH,82228,D,"19,0",0,,"4,02261","0,96775","0,17554",AMARELA,PROVA AMARELA,,"0,0",2017,"597,6431369781494","613,4240627288818","661,1173152923584","58,78",Cluster 2
41,CH,44604,C,"5,0",0,,"3,43894","0,97831","0,10855",AMARELA,PROVA AMARELA,,"0,0",2017,"601,3529300689697","619,0483570098877","674,4449138641357","55,43",Cluster 2
43,CH,76958,C,"18,0",0,,"1,67166","1,05311","0,16373",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"608,3648204803467","646,0349559783936","760,6451511383057","58,19",Cluster 2
44,CH,82270,C,"8,0",0,,"3,08191","1,06824","0,08004",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2017,"611,8290424346924","631,2720775604248","692,9199695587158","54,0",Cluster 2
45,CH,8172,C,"13,0",0,,"2,4629","0,76307","0,17672",AMARELA,PROVA AMARELA,,"0,0",2017,"577,6588916778564","603,4557819366455","681,359052658081","58,84",Cluster 2
48,CH,88057,E,"26,0",0,,"3,40619","1,45138","0,13922",Amarela,PROVA AMARELA,,"0,0",2018,"647,5799083709717","665,7760143280029","721,8759059906006","56,96",Cluster 2
49,CH,87101,C,"15,0",0,,"1,04948","1,41026","0,12765",Amarela,PROVA AMARELA,,"0,0",2018,"650,3455638885498","708,9846134185791","890,845537185669","56,38",Cluster 2
49,CH,88301,B,"27,0",0,,"1,5043","1,15052","0,1937",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"615,6628131866455","658,4208011627197","786,2226963043213","59,68",Cluster 2
51,CH,97888,E,"22,0",0,,"2,34409","1,51378","0,17552",Amarela,PROVA AMARELA,,"0,0",2018,"652,8680324554443","679,9499988555908","761,7919445037842","58,78",Cluster 2
53,CH,95528,B,"2,0",0,,"3,51503","1,15937","0,19457",Amarela,PROVA AMARELA,,"0,0",2018,"616,1634922027588","634,4740390777588","689,1744136810303","59,73",Cluster 2
53,CH,96298,E,"6,0",0,,"1,35613","0,80699","0,13218",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"587,4936580657959","632,9982280731201","773,8010883331299","56,61",Cluster 2
57,CH,84321,C,"26,0",0,,"5,10044","1,511","0,13957",Amarela,PROVA AMARELA,,"0,0",2018,"652,7225971221924","664,87717628479","702,3422718048096","56,98",Cluster 2
58,CH,43927,A,"7,0",0,,"2,78615","1,0157","0,16531",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"603,3270359039307","625,9505748748779","694,7295665740967","58,27",Cluster 2
59,CH,112045,C,"11,0",0,,"3,46765","1,30736","0,15603",Amarela,PROVA AMARELA,,"0,0",2018,"632,5047016143799","650,5720615386963","705,7754993438721","57,8",Cluster 2
60,CH,97982,D,"1,0",0,,"2,67992","1,47683","0,11389",Amarela,PROVA AMARELA,,"0,0",2018,"651,9620418548584","674,7405529022217","745,8631992340088","55,69",Cluster 2
61,CH,97862,E,"25,0",0,,"3,15291","0,99606","0,06127",Amarela,PROVA AMARELA,,"0,0",2018,"605,1604747772217","623,98362159729","684,1437816619873","53,06",Cluster 2
63,CH,89825,B,"25,0",0,,"1,59674","0,67499","0,16896",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"570,2512264251709","609,8287105560303","729,8891544342041","58,45",Cluster 2
63,CH,111823,E,"8,0",0,,"1,42279","1,11463","0,05277",Amarela,PROVA AMARELA,,"0,0",2018,"624,4199275970459","665,9572124481201","799,1783618927002","52,64",Cluster 2
64,CH,17780,D,"17,0",0,,"2,2261","1,13321","0,18623",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"614,215612411499","642,9498195648193","729,2382717132568","59,31",Cluster 2
64,CH,97747,E,"8,0",0,,"4,81178","0,85966","0,15211",Amarela,PROVA AMARELA,,"0,0",2018,"587,348222732544","600,334882736206","640,1007175445557","57,61",Cluster 2
65,CH,87055,E,"18,0",0,,"3,64445","0,83278","0,19236",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"583,5835933685303","601,2146472930908","653,9576053619385","59,62",Cluster 2
65,CH,111805,D,"5,0",0,,"4,00369","1,3994","0,16074",Amarela,PROVA AMARELA,,"0,0",2018,"641,3166522979736","657,0117473602295","704,850435256958","58,04",Cluster 2
66,CH,96595,B,"2,0",0,,"2,85915","1,35288","0,32615",Amarela,PROVA AMARELA,,"0,0",2018,"627,493143081665","653,0349254608154","721,6041088104248","66,31",Cluster 2
67,CH,86760,D,"4,0",0,,"4,41776","1,34319","0,14594",Amarela,PROVA AMARELA,,"0,0",2018,"636,0070705413818","650,0952243804932","693,3801174163818","57,3",Cluster 2
69,CH,95752,E,"9,0",0,,"1,59757","1,3002","0,05839",Amarela,PROVA AMARELA,,"0,0",2018,"641,1807537078857","678,2739162445068","796,9777584075928","52,92",Cluster 2
70,CH,87510,C,"28,0",0,,"3,20608","1,0929","0,25718",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"606,4598560333252","627,6099681854248","688,0800724029541","62,86",Cluster 2
70,CH,111988,B,"7,0",0,,"3,84706","1,22482","0,17175",Amarela,PROVA AMARELA,,"0,0",2018,"623,525857925415","639,9838924407959","689,8300647735596","58,59",Cluster 2
72,CH,88500,E,"3,0",0,,"4,28812","1,05968","0,13154",Amarela,PROVA AMARELA,,"0,0",2018,"608,1359386444092","622,5197315216064","667,0467853546143","56,58",Cluster 2
73,CH,89661,D,"2,0",0,,"1,11315","1,48558","0,25336",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"640,9924030303955","701,6913890838623","875,7631778717041","62,67",Cluster 2
76,CH,89639,C,"24,0",0,,"2,64093","0,97084","0,10439",Amarela,PROVA AMARELA,,"0,0",2018,"601,858377456665","624,8466968536377","696,9540119171143","55,22",Cluster 2
77,CH,26427,A,"29,0",0,,"4,54182","0,94711","0,22956",Amarela,PROVA AMARELA,,"0,0",2018,"593,7163829803467","608,2861423492432","650,8080959320068","61,48",Cluster 2
77,CH,82656,E,"2,0",0,,"1,77396","1,46519","0,16757",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"649,1034030914307","684,6945285797119","792,741060256958","58,38",Cluster 2
78,CH,112013,A,"19,0",0,,"3,4662","1,3981","0,16469",Amarela,PROVA AMARELA,,"0,0",2018,"641,2451267242432","659,4245433807373","714,7042751312256","58,23",Cluster 2
79,CH,111873,B,"21,0",0,,"1,9957","0,71975","0,11139",Amarela,PROVA AMARELA,,"0,0",2018,"577,8734683990479","608,417272567749","703,8991451263428","55,57",Cluster 2
80,CH,96354,E,"14,0",0,,"3,92803","1,08796","0,09238",Amarela,PROVA AMARELA,,"0,0",2018,"612,3631000518799","627,7196407318115","676,1424541473389","54,62",Cluster 2
81,CH,88055,D,"15,0",0,,"1,95783","1,0556","0,26994",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"599,7865200042725","634,8435878753662","734,0567111968994","63,5",Cluster 2
81,CH,112110,D,"21,0",0,,"2,83948","0,77569","0,10909",Amarela,PROVA AMARELA,,"0,0",2018,"581,8121433258057","603,2507419586182","670,3441143035889","55,45",Cluster 2
83,CH,43527,D,"12,0",0,,"2,43625","1,32272","0,20131",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"632,1923732757568","658,7450504302979","737,7331256866455","60,07",Cluster 2
83,CH,86195,E,"12,0",0,,"2,1655","0,79673","0,03448",Amarela,PROVA AMARELA,,"0,0",2018,"589,0791416168213","616,1324977874756","703,5319805145264","51,72",Cluster 2
85,CH,85205,B,"16,0",0,,"6,64097","1,44488","0,19728",Amarela,PROVA AMARELA,,"0,0",2018,"644,5472240447998","654,2603969573975","683,2211017608643","59,86",Cluster 2
85,CH,88814,C,"13,0",0,,"2,75348","0,89648","0,24325",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"587,202787399292","611,5190982818604","681,7905902862549","62,16",Cluster 2
86,CH,87233,D,"16,0",0,,"3,07605","1,17928","0,23773",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"616,0323619842529","637,6950740814209","700,5493640899658","61,89",Cluster 2
86,CH,111841,E,"10,0",0,,"3,42899","1,44729","0,1808",Amarela,PROVA AMARELA,,"0,0",2018,"645,5342769622803","664,116621017456","720,0973033905029","59,04",Cluster 2
87,CH,111943,B,"27,0",0,,"6,69428","1,39536","0,11947",Amarela,PROVA AMARELA,,"0,0",2018,"641,1473751068115","650,2954959869385","678,7841320037842","55,97",Cluster 2
88,CH,44378,E,"4,0",0,,"4,22228","1,01525","0,18939",Amarela,PROVA AMARELA,,"0,0",2018,"601,8893718719482","617,0742511749268","662,583589553833","59,47",Cluster 2
89,CH,83733,C,"7,0",0,,"4,79502","1,23908","0,18538",Amarela,PROVA AMARELA,,"0,0",2018,"624,3484020233154","637,6807689666748","677,7350902557373","59,27",Cluster 2
90,CH,96813,C,"6,0",0,,"5,31599","1,31276","0,17992",Amarela,PROVA AMARELA,,"0,0",2018,"631,8180561065674","643,7962055206299","679,9023151397705","59,0",Cluster 2
48,CH,95831,C,"30,0",0,,"2,62983","1,05995","0,16211",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"608,0191135406494","631,9372653961182","704,7789096832275","58,11",Cluster 2
49,CH,95951,B,"27,0",0,,"3,30735","1,30638","0,26646",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"627,4073123931885","648,090124130249","706,7887783050537","63,32",Cluster 2
49,CH,118034,B,"9,0",0,,"2,89911","0,93429","0,16213",Amarela,PROVA AMARELA,,"0,0",2019,"595,2637195587158","616,962194442749","683,035135269165","58,11",Cluster 2
52,CH,97931,A,"23,0",0,,"0,98907","1,33715","0,26413",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"623,3232021331787","692,331075668335","888,5471820831299","63,21",Cluster 2
53,CH,87089,B,"24,0",0,,"4,20856","1,12773","0,14962",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"614,4301891326904","629,2550563812256","674,7095584869385","57,48",Cluster 2
54,CH,78677,C,"26,0",0,,"1,8918","1,40629","0,2082",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"639,9838924407959","674,3614673614502","776,1685848236084","60,41",Cluster 2
55,CH,50201,E,"28,0",0,,"3,63204","0,80166","0,15213",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"581,9957256317139","599,2023944854736","651,8857479095459","57,61",Cluster 2
55,CH,84769,E,"11,0",0,,"2,20133","1,01836","0,12996",Amarela,PROVA AMARELA,,"0,0",2019,"606,1475276947021","634,1426372528076","720,86501121521","56,5",Cluster 2
56,CH,118022,E,"26,0",0,,"3,17381","0,77149","0,09188",Amarela,PROVA AMARELA,,"0,0",2019,"581,5832614898682","600,5804538726807","660,5093479156494","54,59",Cluster 2
57,CH,85120,D,"19,0",0,,"3,67655","1,23977","0,26138",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"621,3109493255615","639,8289203643799","692,5933361053467","63,07",Cluster 2
58,CH,33960,B,"14,0",0,,"3,73216","1,13742","0,16303",Amarela,PROVA AMARELA,,"0,0",2019,"615,135908126831","631,9992542266846","683,330774307251","58,15",Cluster 2
58,CH,98137,B,"20,0",0,,"1,94243","0,80914","0,27909",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"574,242353439331","609,9026203155518","710,040807723999","63,95",Cluster 2
59,CH,87053,D,"21,0",0,,"3,2102","1,04328","0,12362",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"607,5303554534912","626,6539096832275","686,084508895874","56,18",Cluster 2
60,CH,26453,B,"22,0",0,,"1,75076","0,81562","0,19165",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"582,2556018829346","618,938684463501","728,7232875823975","59,58",Cluster 2
60,CH,84888,B,"15,0",0,,"2,3107","1,45829","0,17477",Amarela,PROVA AMARELA,,"0,0",2019,"647,3867893218994","674,8454570770264","757,8628063201904","58,74",Cluster 2
61,CH,88233,A,"15,0",0,,"1,39689","1,31818","0,11442",Amarela,PROVA AMARELA,,"0,0",2019,"639,9815082550049","683,6955547332764","820,1472759246826","55,72",Cluster 2
62,CH,83812,E,"23,0",0,,"2,08302","0,77228","0,17151",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"579,1704654693604","609,5616817474365","701,6198635101318","58,58",Cluster 2
62,CH,86934,D,"17,0",0,,"0,61655","1,00168","0,04145",Amarela,PROVA AMARELA,,"0,0",2019,"632,0230960845947","727,3547649383545","1034,4974994659424","52,07",Cluster 2
63,CH,84206,E,"17,0",0,,"1,94379","0,76871","0,16813",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"579,1919231414795","611,6836071014404","710,2982997894287","58,41",Cluster 2
64,CH,83842,C,"17,0",0,,"2,34377","1,12196","0,19779",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"612,3344898223877","639,8599147796631","721,930742263794","59,89",Cluster 2
64,CH,88306,B,"23,0",0,,"1,78628","1,34891","0,18079",Amarela,PROVA AMARELA,,"0,0",2019,"636,4362239837646","672,1060276031494","779,5708179473877","59,04",Cluster 2
65,CH,78592,A,"14,0",0,,"4,06132","1,09892","0,2396",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"608,3815097808838","624,8157024383545","672,4326610565186","61,98",Cluster 2
66,CH,86991,C,"15,0",0,,"2,59981","1,53287","0,15792",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"655,5502414703369","679,678201675415","753,3257007598877","57,9",Cluster 2
66,CH,118125,E,"21,0",0,,"1,14176","0,61713","0,00161",Amarela,PROVA AMARELA,,"0,0",2019,"582,4630260467529","633,0316066741943","798,3701229095459","50,08",Cluster 2
67,CH,88489,E,"15,0",0,,"2,48463","1,16697","0,16369",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"618,7551021575928","644,0966129302979","721,2083339691162","58,18",Cluster 2
69,CH,118029,B,"5,0",0,,"2,63717","1,07054","0,22582",Amarela,PROVA AMARELA,,"0,0",2019,"605,5657863616943","630,5782794952393","703,77516746521","61,29",Cluster 2
71,CH,95246,B,"11,0",0,,"1,48405","1,55628","0,23112",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"652,4174213409424","697,063684463501","827,228307723999","61,56",Cluster 2
71,CH,97013,A,"24,0",0,,"0,73411","1,20733","0,01008",Amarela,PROVA AMARELA,,"0,0",2019,"651,8642902374268","730,7999134063721","988,1155490875244","50,5",Cluster 2
72,CH,11601,D,"15,0",0,,"1,20499","0,975","0,146",Amarela,PROVA AMARELA,,"0,0",2019,"603,682279586792","655,3380489349365","814,0294551849365","57,3",Cluster 2
72,CH,87217,E,"13,0",0,,"3,91544","1,06044","0,15819",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"607,5375080108643","623,5616207122803","672,4636554718018","57,91",Cluster 2
73,CH,43248,B,"7,0",0,,"2,00267","1,24543","0,22164",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"622,908353805542","655,7338237762451","752,0692348480225","61,08",Cluster 2
73,CH,89147,B,"18,0",0,,"3,04427","1,36609","0,23176",Amarela,PROVA AMARELA,,"0,0",2019,"635,0104808807373","656,785249710083","720,2451229095459","61,59",Cluster 2
74,CH,96418,D,"8,0",0,,"4,19512","1,21813","0,10989",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"624,6607303619385","639,1804218292236","684,5943927764893","55,49",Cluster 2
75,CH,78148,D,"9,0",0,,"2,15805","1,05791","0,14789",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"609,1301441192627","638,007402420044","726,6323566436768","57,39",Cluster 2
76,CH,95648,C,"8,0",0,,"2,21046","1,12907","0,18621",Amarela,PROVA AMARELA,,"0,0",2019,"613,8079166412354","642,747163772583","729,6459674835205","59,31",Cluster 2
76,CH,97221,C,"8,0",0,,"2,19056","0,99919","0,15098",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"603,0242443084717","631,5295696258545","718,8694477081299","57,55",Cluster 2
77,CH,118038,D,"26,0",0,,"3,49023","1,02573","0,18725",Amarela,PROVA AMARELA,,"0,0",2019,"603,1029224395752","621,4420795440674","676,4833927154541","59,36",Cluster 2
78,CH,85847,A,"8,0",0,,"1,69597","1,0354","0,23669",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"600,2037525177002","639,4569873809814","753,4425258636475","61,83",Cluster 2
79,CH,111894,B,"27,0",0,,"2,21881","1,10809","0,13721",Amarela,PROVA AMARELA,,"0,0",2019,"614,675760269165","642,5731182098389","728,6756038665771","56,86",Cluster 2
80,CH,118054,A,"28,0",0,,"2,07127","1,3472","0,07736",Amarela,PROVA AMARELA,,"0,0",2019,"642,3156261444092","671,2024211883545","762,9101276397705","53,87",Cluster 2
81,CH,89651,A,"1,0",0,,"2,13648","1,04296","0,21255",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"603,4176349639893","633,9614391326904","724,1575717926025","60,63",Cluster 2
83,CH,88308,C,"3,0",0,,"1,40104","1,15692","0,09673",Amarela,PROVA AMARELA,,"0,0",2019,"625,3354549407959","668,4868335723877","804,3043613433838","54,84",Cluster 2
84,CH,87041,D,"4,0",0,,"1,3784","1,28906","0,18498",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"630,4781436920166","676,8457889556885","816,1776065826416","59,25",Cluster 2
84,CH,87709,C,"3,0",0,,"2,06585","1,48052","0,17341",Amarela,PROVA AMARELA,,"0,0",2019,"649,8854160308838","680,5698871612549","773,4124660491943","58,67",Cluster 2
86,CH,87503,E,"4,0",0,,"2,16789","0,98395","0,181",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"599,6530055999756","629,0500164031982","717,6010608673096","59,05",Cluster 2
87,CH,96407,A,"1,0",0,,"1,78715","1,35975","0,17387",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"638,0574703216553","673,5389232635498","780,8654308319092","58,69",Cluster 2
87,CH,97975,A,"1,0",0,,"1,45676","1,3618","0,21595",Amarela,PROVA AMARELA,,"0,0",2019,"634,5360279083252","679,4540882110596","811,7930889129639","60,8",Cluster 2
89,CH,84148,A,"2,0",0,,"2,31176","0,99502","0,16842",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"601,4363765716553","628,7615299224854","711,6811275482178","58,42",Cluster 2
90,CH,52963,E,"2,0",0,,"3,32852","1,08766","0,16493",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"610,25071144104","629,1859149932861","686,7520809173584","58,25",Cluster 2
90,CH,111877,C,"10,0",0,,"2,54319","0,68737","0,16087",Amarela,PROVA AMARELA,,"0,0",2019,"570,8949565887451","595,6094264984131","670,9187030792236","58,04",Cluster 2
88,CH,18430,E,"18,0",0,,"1,90689","1,14032","0,10918",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"620,3429698944092","652,2696018218994","752,1765232086182","55,46",Cluster 2
55,CH,24819,B,"28,0",0,,"1,27477","1,02497","0,29499",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"589,9851322174072","645,2386379241943","798,2103824615479","64,75",Cluster 2
80,CH,35686,E,"7,0",0,,"1,92473","1,50185","0,12074",AMARELA,PROVA AMARELA,,"0,0",2020,"655,709981918335","687,5531673431396","786,6470813751221","56,04",Cluster 2
75,CH,38675,C,"16,0",0,,"3,98011","0,78922","0,18995",AMARELA,PROVA AMARELA,,"0,0",2020,"579,2896747589111","595,4043865203857","643,6865329742432","59,5",Cluster 2
