CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
19,MT,44588,E,"29,0",0,,"1,70171","2,43032","0,16463",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"745,9609508514404","782,9873561859131","895,585298538208","58,23",Cluster 2
19,MT,84945,D,"23,0",0,,"0,76406","4,65555","0,13227",CINZA,PROVA CINZA,,"0,0",2017,"977,5989055633544","1058,3703517913818","1308,283090591431","56,61",Cluster 2
20,MT,12873,E,"19,0",0,,"3,91771","2,93145","0,13952",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"795,2587604522705","811,0826015472412","859,8582744598389","56,98",Cluster 2
21,MT,89162,E,"22,0",0,,"0,94629","2,51063","0,16509",CINZA,PROVA CINZA,,"0,0",2017,"756,26540184021","822,8700160980225","1025,3660678863523","58,25",Cluster 2
22,MT,23221,A,"17,0",0,,"0,76484","2,71854","0,18563",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"774,5687961578369","858,1678867340088","1109,2917919158936","59,28",Cluster 2
23,MT,27493,B,"16,0",0,,"3,21079","2,77172","0,21678",CINZA,PROVA CINZA,,"0,0",2017,"776,3879299163818","796,7798709869385","856,830358505249","60,84",Cluster 2
24,MT,23384,A,"11,0",0,,"2,73592","2,55633","0,10295",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"760,3042125701904","782,4771404266357","852,0691394805908","55,15",Cluster 2
24,MT,29915,D,"15,0",0,,"2,2319","2,33706","0,10368",CINZA,PROVA CINZA,,"0,0",2017,"739,3925189971924","766,5841579437256","851,8974781036377","55,18",Cluster 2
26,MT,8363,C,"2,0",0,,"1,662","2,184","0,18",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"720,1259136199951","758,4445476531982","873,9345073699951","59,0",Cluster 2
27,MT,41047,B,"29,0",0,,"2,06629","3,8013","0,12848",CINZA,PROVA CINZA,,"0,0",2017,"884,8135471343994","914,6111011505128","1006,9863796234132","56,42",Cluster 2
28,MT,81410,D,"4,0",0,,"2,14608","2,90712","0,05065",CINZA,PROVA CINZA,,"0,0",2017,"799,4072437286377","826,918363571167","915,2238368988036","52,53",Cluster 2
29,MT,13654,A,"17,0",0,,"2,41137","2,95784","0,11154",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"800,6589412689209","825,9384632110596","904,9623012542723","55,58",Cluster 2
30,MT,40717,D,"21,0",0,,"1,92882","2,59593","0,26714",CINZA,PROVA CINZA,,"0,0",2017,"753,98850440979","789,4794940948486","890,1398181915283","63,36",Cluster 2
32,MT,87751,A,"22,0",0,,"1,03002","2,41844","0,24519",CINZA,PROVA CINZA,,"0,0",2017,"734,9984645843506","800,1129627227783","988,0154132843018","62,26",Cluster 2
35,MT,60584,C,"1,0",0,,"6,20439","2,65817","0,20972",CINZA,PROVA CINZA,,"0,0",2017,"765,582799911499","776,0779857635498","807,1272373199463","60,49",Cluster 2
37,MT,17384,D,"21,0",0,,"2,30232","2,40148","0,07097",CINZA,PROVA CINZA,,"0,0",2017,"747,2913265228271","773,1931209564209","855,6501865386963","53,55",Cluster 2
39,MT,31029,C,"4,0",0,,"2,69328","3,31034","0,04631",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"838,1359577178955","860,0084781646729","930,3491115570068","52,32",Cluster 2
39,MT,96366,E,"26,0",0,,"1,5736","3,62845","0,17737",CINZA,PROVA CINZA,,"0,0",2017,"864,9032115936279","905,2960872650146","1027,2376537322998","58,87",Cluster 2
40,MT,83860,A,"19,0",0,,"2,81902","2,85105","0,15009",CINZA,PROVA CINZA,,"0,0",2017,"787,55784034729","809,6973896026611","877,5584697723389","57,5",Cluster 2
